VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
12127, 3572, -0.14888,  0.08771, -0.04395,  0.37671,  0.9029,  0.20704, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12128, 3574, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12129, 3573, -0.15316,  0.0786, -0.05382, -0.37965,  0.75772, -0.53078, -1.00,  1.00,  0.50196,  0.50196,  0.00
12130, 3571, -0.15134,  0.08866, -0.04954, -0.2986,  0.86523, -0.40275, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12131, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12132, 3571, -0.15134,  0.08866, -0.04954, -0.2986,  0.86523, -0.40275, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12133, 3574, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12134, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12135, 3573, -0.15316,  0.0786, -0.05382, -0.37965,  0.75772, -0.53078, -1.00,  1.00,  0.50196,  0.50196,  0.00
12136, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12137, 3576, -0.13854,  0.07391, -0.06581, -0.48675,  0.37734, -0.78784,  1.00,  1.00,  0.50196,  0.50196,  0.00
12138, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12139, 3574, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12140, 3577, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12141, 3576, -0.13854,  0.07391, -0.06581, -0.48675,  0.37734, -0.78784,  1.00,  1.00,  0.50196,  0.50196,  0.00
12142, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12143, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12144, 3575, -0.14018,  0.08653, -0.06163, -0.27853,  0.81244, -0.51222, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12145, 3577, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12146, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12147, 3576, -0.13854,  0.07391, -0.06581, -0.48675,  0.37734, -0.78784,  1.00,  1.00,  0.50196,  0.50196,  0.00
12148, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12149, 3579, -0.12723,  0.07381, -0.07279, -0.33889,  0.36383, -0.86753,  1.00,  1.00,  0.50196,  0.50196,  0.00
12150, 3580, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12151, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12152, 3577, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12153, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12154, 3579, -0.12723,  0.07381, -0.07279, -0.33889,  0.36383, -0.86753,  1.00,  1.00,  0.50196,  0.50196,  0.00
12155, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12156, 3580, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12157, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12158, 3578, -0.12731,  0.08492, -0.0697, -0.16785,  0.79564, -0.58197, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12159, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12160, 3582, -0.11685,  0.07462, -0.07454, -0.1352,  0.54739, -0.82576, -1.00,  1.00,  0.50196,  0.50196,  0.00
12161, 3579, -0.12723,  0.07381, -0.07279, -0.33889,  0.36383, -0.86753,  1.00,  1.00,  0.50196,  0.50196,  0.00
12162, 3583, -0.10797,  0.07497, -0.0747,  0.0917,  0.48267, -0.8709, -1.00,  1.00,  0.50196,  0.50196,  0.00
12163, 3582, -0.11685,  0.07462, -0.07454, -0.1352,  0.54739, -0.82576, -1.00,  1.00,  0.50196,  0.50196,  0.00
12164, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12165, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12166, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12167, 3580, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12168, 3583, -0.10797,  0.07497, -0.0747,  0.0917,  0.48267, -0.8709, -1.00,  1.00,  0.50196,  0.50196,  0.00
12169, 3581, -0.11652,  0.08393, -0.07222, -0.02606,  0.80826, -0.58807, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12170, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12171, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12172, 3580, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12173, 3585, -0.10679,  0.0828, -0.06526, -0.00635,  0.83159,  0.55535, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12174, 3586, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12175, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12176, 3585, -0.10679,  0.0828, -0.06526, -0.00635,  0.83159,  0.55535, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12177, 3583, -0.10797,  0.07497, -0.0747,  0.0917,  0.48267, -0.8709, -1.00,  1.00,  0.50196,  0.50196,  0.00
12178, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12179, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12180, 3586, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12181, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12182, 3584, -0.10784,  0.08306, -0.07318,  0.06457,  0.7523, -0.65551, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12183, 3583, -0.10797,  0.07497, -0.0747,  0.0917,  0.48267, -0.8709, -1.00,  1.00,  0.50196,  0.50196,  0.00
12184, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12185, 3588, -0.09428,  0.07585, -0.07203,  0.20293, -0.55401, -0.8074,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12186, 3589, -0.08706,  0.07676, -0.0702,  0.40427, -0.44016, -0.80176,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12187, 3588, -0.09428,  0.07585, -0.07203,  0.20293, -0.55401, -0.8074,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12188, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12189, 3586, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12190, 3590, -0.08877,  0.08243, -0.06939,  0.1708,  0.7471, -0.64239, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12191, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12192, 3589, -0.08706,  0.07676, -0.0702,  0.40427, -0.44016, -0.80176,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12193, 3587, -0.09255,  0.08217, -0.07065,  0.1466,  0.72709, -0.67069, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12194, 3590, -0.08877,  0.08243, -0.06939,  0.1708,  0.7471, -0.64239, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12195, 3591, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12196, 3590, -0.08877,  0.08243, -0.06939,  0.1708,  0.7471, -0.64239, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12197, 3586, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12198, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12199, 3589, -0.08706,  0.07676, -0.0702,  0.40427, -0.44016, -0.80176,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12200, 3590, -0.08877,  0.08243, -0.06939,  0.1708,  0.7471, -0.64239, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12201, 3591, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12202, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12203, 3590, -0.08877,  0.08243, -0.06939,  0.1708,  0.7471, -0.64239, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12204, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12205, 3593, -0.07918,  0.07885, -0.06594,  0.57058, -0.37053, -0.7329,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12206, 3589, -0.08706,  0.07676, -0.0702,  0.40427, -0.44016, -0.80176,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12207, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12208, 3594, -0.07145,  0.08134, -0.0602,  0.69478, -0.33139, -0.63833,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12209, 3593, -0.07918,  0.07885, -0.06594,  0.57058, -0.37053, -0.7329,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12210, 3591, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12211, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12212, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12213, 3592, -0.08015,  0.08334, -0.0653,  0.25377,  0.76557, -0.59119, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12214, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12215, 3594, -0.07145,  0.08134, -0.0602,  0.69478, -0.33139, -0.63833,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12216, 3591, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12217, 3596, -0.07454,  0.08459, -0.0568, -0.42597,  0.51898,  0.74109, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12218, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12219, 3597, -0.06614,  0.08402, -0.05525,  0.7937, -0.28368, -0.53812,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12220, 3594, -0.07145,  0.08134, -0.0602,  0.69478, -0.33139, -0.63833,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12221, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12222, 3598, -0.06671,  0.08596, -0.05457,  0.25666,  0.80457, -0.53553, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12223, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12224, 3596, -0.07454,  0.08459, -0.0568, -0.42597,  0.51898,  0.74109, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12225, 3597, -0.06614,  0.08402, -0.05525,  0.7937, -0.28368, -0.53812,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12226, 3595, -0.07255,  0.0848, -0.05919,  0.23704,  0.82063, -0.51998, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12227, 3598, -0.06671,  0.08596, -0.05457,  0.25666,  0.80457, -0.53553, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12228, 3598, -0.06671,  0.08596, -0.05457,  0.25666,  0.80457, -0.53553, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12229, 3596, -0.07454,  0.08459, -0.0568, -0.42597,  0.51898,  0.74109, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12230, 3599, -0.06809,  0.08597, -0.05343, -0.51207,  0.51791,  0.68524, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12231, 3600, -0.06167,  0.08791, -0.04923,  0.65879,  0.38456,  0.64662, -1.00,  1.00,  0.50196,  0.50196,  1.00
12232, 3597, -0.06614,  0.08402, -0.05525,  0.7937, -0.28368, -0.53812,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12233, 3598, -0.06671,  0.08596, -0.05457,  0.25666,  0.80457, -0.53553, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12234, 3600, -0.06167,  0.08791, -0.04923,  0.65879,  0.38456,  0.64662, -1.00,  1.00,  0.50196,  0.50196,  1.00
12235, 3598, -0.06671,  0.08596, -0.05457,  0.25666,  0.80457, -0.53553, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12236, 3599, -0.06809,  0.08597, -0.05343, -0.51207,  0.51791,  0.68524, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12237, 3601, -0.17832,  0.07562,  0.01366,  0.50974,  0.76238,  0.39868,  1.00,  1.00,  0.50196,  0.50196,  0.00
12238, 3602, -0.17975,  0.07637,  0.01428, -0.08644,  0.81976,  0.56614, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12239, 3603, -0.17708,  0.06922,  0.02413,  0.1364,  0.33312,  0.93297, -1.00,  1.00,  0.50196,  0.50196,  1.00
12240, 3602, -0.17975,  0.07637,  0.01428, -0.08644,  0.81976,  0.56614, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12241, 3601, -0.17832,  0.07562,  0.01366,  0.50974,  0.76238,  0.39868,  1.00,  1.00,  0.50196,  0.50196,  0.00
12242, 3604, -0.17705,  0.07987,  0.00451,  0.45815,  0.77867,  0.42869, -1.00,  1.00,  0.50196,  0.50196,  0.00
12243, 3602, -0.17975,  0.07637,  0.01428, -0.08644,  0.81976,  0.56614, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12244, 3604, -0.17705,  0.07987,  0.00451,  0.45815,  0.77867,  0.42869, -1.00,  1.00,  0.50196,  0.50196,  0.00
12245, 3605, -0.18207,  0.08244,  0.00493, -0.2834,  0.82757,  0.48457, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12246, 3606, -0.18136,  0.08569, -0.00127,  0.08247,  0.91641,  0.39165, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12247, 3605, -0.18207,  0.08244,  0.00493, -0.2834,  0.82757,  0.48457, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12248, 3604, -0.17705,  0.07987,  0.00451,  0.45815,  0.77867,  0.42869, -1.00,  1.00,  0.50196,  0.50196,  0.00
12249, 3607, -0.17332,  0.0843, -0.00733,  0.45093,  0.7875,  0.42013, -1.00,  1.00,  0.50196,  0.50196,  0.00
12250, 3606, -0.18136,  0.08569, -0.00127,  0.08247,  0.91641,  0.39165, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12251, 3604, -0.17705,  0.07987,  0.00451,  0.45815,  0.77867,  0.42869, -1.00,  1.00,  0.50196,  0.50196,  0.00
12252, 3607, -0.17332,  0.0843, -0.00733,  0.45093,  0.7875,  0.42013, -1.00,  1.00,  0.50196,  0.50196,  0.00
12253, 3608, -0.17862,  0.08787, -0.00849,  0.10407,  0.96193,  0.25271, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12254, 3606, -0.18136,  0.08569, -0.00127,  0.08247,  0.91641,  0.39165, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12255, 3609, -0.16637,  0.08697, -0.01991,  0.45927,  0.7825,  0.42043,  1.00,  1.00,  0.50196,  0.50196,  0.00
12256, 3608, -0.17862,  0.08787, -0.00849,  0.10407,  0.96193,  0.25271, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12257, 3607, -0.17332,  0.0843, -0.00733,  0.45093,  0.7875,  0.42013, -1.00,  1.00,  0.50196,  0.50196,  0.00
12258, 3609, -0.16637,  0.08697, -0.01991,  0.45927,  0.7825,  0.42043,  1.00,  1.00,  0.50196,  0.50196,  0.00
12259, 3610, -0.16971,  0.08949, -0.02099,  0.14175,  0.97546,  0.16848,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12260, 3608, -0.17862,  0.08787, -0.00849,  0.10407,  0.96193,  0.25271, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12261, 3610, -0.16971,  0.08949, -0.02099,  0.14175,  0.97546,  0.16848,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12262, 3609, -0.16637,  0.08697, -0.01991,  0.45927,  0.7825,  0.42043,  1.00,  1.00,  0.50196,  0.50196,  0.00
12263, 3611, -0.15779,  0.08734, -0.03026,  0.47799,  0.78935,  0.3853,  1.00,  1.00,  0.50196,  0.50196,  0.00
12264, 3610, -0.16971,  0.08949, -0.02099,  0.14175,  0.97546,  0.16848,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12265, 3611, -0.15779,  0.08734, -0.03026,  0.47799,  0.78935,  0.3853,  1.00,  1.00,  0.50196,  0.50196,  0.00
12266, 3612, -0.15927,  0.08955, -0.03253,  0.18645,  0.97296,  0.13631,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12267, 3612, -0.15927,  0.08955, -0.03253,  0.18645,  0.97296,  0.13631,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12268, 3611, -0.15779,  0.08734, -0.03026,  0.47799,  0.78935,  0.3853,  1.00,  1.00,  0.50196,  0.50196,  0.00
12269, 3613, -0.14718,  0.08565, -0.0407,  0.50437,  0.78765,  0.35386,  1.00,  1.00,  0.50196,  0.50196,  0.00
12270, 3612, -0.15927,  0.08955, -0.03253,  0.18645,  0.97296,  0.13631,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12271, 3613, -0.14718,  0.08565, -0.0407,  0.50437,  0.78765,  0.35386,  1.00,  1.00,  0.50196,  0.50196,  0.00
12272, 3614, -0.14888,  0.08771, -0.04395,  0.37671,  0.9029,  0.20704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12273, 3614, -0.14888,  0.08771, -0.04395,  0.37671,  0.9029,  0.20704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12274, 3613, -0.14718,  0.08565, -0.0407,  0.50437,  0.78765,  0.35386,  1.00,  1.00,  0.50196,  0.50196,  0.00
12275, 3615, -0.13533,  0.08212, -0.05147,  0.50844,  0.73597,  0.44703,  1.00,  1.00,  0.50196,  0.50196,  0.00
12276, 3614, -0.14888,  0.08771, -0.04395,  0.37671,  0.9029,  0.20704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12277, 3615, -0.13533,  0.08212, -0.05147,  0.50844,  0.73597,  0.44703,  1.00,  1.00,  0.50196,  0.50196,  0.00
12278, 3616, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12279, 3616, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12280, 3615, -0.13533,  0.08212, -0.05147,  0.50844,  0.73597,  0.44703,  1.00,  1.00,  0.50196,  0.50196,  0.00
12281, 3617, -0.12473,  0.08072, -0.05986,  0.40244,  0.67813,  0.61497,  1.00,  1.00,  0.50196,  0.50196,  0.00
12282, 3616, -0.13727,  0.08558, -0.05455,  0.36975,  0.89277,  0.25738,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12283, 3617, -0.12473,  0.08072, -0.05986,  0.40244,  0.67813,  0.61497,  1.00,  1.00,  0.50196,  0.50196,  0.00
12284, 3618, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12285, 3619, -0.1153,  0.07978, -0.06358,  0.16051,  0.53528,  0.82927, -1.00,  1.00,  0.50196,  0.50196,  0.00
12286, 3620, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12287, 3621, -0.12473,  0.08072, -0.05986,  0.40244,  0.67813,  0.61497, -1.00,  1.00,  0.50196,  0.50196,  0.00
12288, 3619, -0.1153,  0.07978, -0.06358,  0.16051,  0.53528,  0.82927, -1.00,  1.00,  0.50196,  0.50196,  0.00
12289, 3622, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12290, 3620, -0.12489,  0.08376, -0.06353,  0.26155,  0.8943,  0.36306, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12291, 3622, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12292, 3619, -0.1153,  0.07978, -0.06358,  0.16051,  0.53528,  0.82927, -1.00,  1.00,  0.50196,  0.50196,  0.00
12293, 3623, -0.10719,  0.08024, -0.06427, -0.0505,  0.34489,  0.93726, -1.00,  1.00,  0.50196,  0.50196,  0.00
12294, 3622, -0.11522,  0.08287, -0.06515,  0.13148,  0.84864,  0.51237, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12295, 3623, -0.10719,  0.08024, -0.06427, -0.0505,  0.34489,  0.93726, -1.00,  1.00,  0.50196,  0.50196,  0.00
12296, 3624, -0.10679,  0.0828, -0.06526, -0.00635,  0.83159,  0.55535, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12297, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12298, 3624, -0.10679,  0.0828, -0.06526, -0.00635,  0.83159,  0.55535, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12299, 3623, -0.10719,  0.08024, -0.06427, -0.0505,  0.34489,  0.93726, -1.00,  1.00,  0.50196,  0.50196,  0.00
12300, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12301, 3626, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12302, 3624, -0.10679,  0.0828, -0.06526, -0.00635,  0.83159,  0.55535, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12303, 3627, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12304, 3626, -0.09125,  0.08273, -0.06275, -0.17497,  0.8106,  0.55885, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12305, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12306, 3628, -0.09132,  0.07466, -0.06719,  0.05988, -0.95905,  0.27682,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12307, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12308, 3623, -0.10719,  0.08024, -0.06427, -0.0505,  0.34489,  0.93726, -1.00,  1.00,  0.50196,  0.50196,  0.00
12309, 3628, -0.09132,  0.07466, -0.06719,  0.05988, -0.95905,  0.27682,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12310, 3623, -0.10719,  0.08024, -0.06427, -0.0505,  0.34489,  0.93726, -1.00,  1.00,  0.50196,  0.50196,  0.00
12311, 3629, -0.10734,  0.07487, -0.07019, -0.00372, -0.96269,  0.27043,  1.00,  1.00,  0.50196,  0.50196,  0.00
12312, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12313, 3630, -0.08101,  0.07663, -0.06325,  0.14151, -0.93117,  0.33601,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12314, 3627, -0.08272,  0.08347, -0.05995, -0.33141,  0.52452,  0.78425, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12315, 3625, -0.0916,  0.08159, -0.06263, -0.19075, -0.18542,  0.96396, -1.00,  1.00,  0.50196,  0.50196,  0.50196
12316, 3628, -0.09132,  0.07466, -0.06719,  0.05988, -0.95905,  0.27682,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12317, 3630, -0.08101,  0.07663, -0.06325,  0.14151, -0.93117,  0.33601,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12318, 3631, -0.09428,  0.07585, -0.07203,  0.20293, -0.55401, -0.8074,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12319, 3628, -0.09132,  0.07466, -0.06719,  0.05988, -0.95905,  0.27682,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12320, 3629, -0.10734,  0.07487, -0.07019, -0.00372, -0.96269,  0.27043,  1.00,  1.00,  0.50196,  0.50196,  0.00
12321, 3631, -0.09428,  0.07585, -0.07203,  0.20293, -0.55401, -0.8074,  1.00,  1.00,  0.50196,  0.50196,  0.50196
12322, 3629, -0.10734,  0.07487, -0.07019, -0.00372, -0.96269,  0.27043,  1.00,  1.00,  0.50196,  0.50196,  0.00
