VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
11496, 2675,  0.00543,  0.06062,  0.0034,  0.98123, -0.03411,  0.18981, -1.00,  1.00,  0.00,  0.00,  0.30196
11497, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11498, 2663,  0.00426,  0.05617,  0.00772,  0.87102, -0.14709,  0.46872,  1.00,  1.00,  0.00,  0.00,  0.30196
11499, 2666,  0.00279,  0.06145,  0.00928, -0.00624,  0.04918,  0.99877, -1.00,  1.00,  0.00,  0.00,  0.30196
11500, 2663,  0.00426,  0.05617,  0.00772,  0.87102, -0.14709,  0.46872,  1.00,  1.00,  0.00,  0.00,  0.30196
11501, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11502, 2676,  0.00605,  0.06469, -2.04042E-08,  0.9996, -0.02833, -1.50663E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11503, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11504, 2675,  0.00543,  0.06062,  0.0034,  0.98123, -0.03411,  0.18981, -1.00,  1.00,  0.00,  0.00,  0.30196
11505, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11506, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11507, 2675,  0.00543,  0.06062,  0.0034,  0.98123, -0.03411,  0.18981, -1.00,  1.00,  0.00,  0.00,  0.30196
11508, 2679,  0.00616,  0.06869, -2.14955E-08,  0.99957, -0.02924, -1.50415E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11509, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11510, 2676,  0.00605,  0.06469, -2.04042E-08,  0.9996, -0.02833, -1.50663E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11511, 2679,  0.00616,  0.06869, -2.14955E-08,  0.99957, -0.02924, -1.50415E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11512, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11513, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11514, 2681,  0.00621,  0.07225, -2.24580E-08,  0.99954,  0.03044, -1.66416E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11515, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11516, 2679,  0.00616,  0.06869, -2.14955E-08,  0.99957, -0.02924, -1.50415E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11517, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11518, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11519, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11520, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11521, 2678,  0.00557,  0.06571,  0.00324,  0.97991, -0.02544,  0.1978, -1.00,  1.00,  0.00,  0.00,  0.30196
11522, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11523, 2681,  0.00621,  0.07225, -2.24580E-08,  0.99954,  0.03044, -1.66416E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11524, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11525, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11526, 2684,  0.00567,  0.07755, -2.37947E-08,  0.91804,  0.39649, -2.51695E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11527, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11528, 2681,  0.00621,  0.07225, -2.24580E-08,  0.99954,  0.03044, -1.66416E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11529, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11530, 2666,  0.00279,  0.06145,  0.00928, -0.00624,  0.04918,  0.99877, -1.00,  1.00,  0.00,  0.00,  0.30196
11531, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11532, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11533, 2677,  0.00444,  0.06144,  0.00763,  0.87296, -0.00469,  0.48776,  1.00,  1.00,  0.00,  0.00,  0.30196
11534, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11535, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11536, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11537, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11538, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11539, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11540, 2680,  0.00568,  0.06942,  0.00341,  0.97926, -0.03356,  0.19982, -1.00,  1.00,  0.00,  0.00,  0.30196
11541, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11542, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11543, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11544, 2682,  0.00457,  0.06641,  0.00727,  0.86137,  0.00656,  0.50794,  1.00,  1.00,  0.00,  0.00,  0.30196
11545, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11546, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11547, 2684,  0.00567,  0.07755, -2.37947E-08,  0.91804,  0.39649, -2.51695E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11548, 2688,  0.00547,  0.07723,  0.00361,  0.89752,  0.38215,  0.22006,  1.00,  1.00,  0.00,  0.00,  0.30196
11549, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11550, 2689,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016,  1.00,  1.00,  0.00,  0.00,  0.30196
11551, 2688,  0.00547,  0.07723,  0.00361,  0.89752,  0.38215,  0.22006,  1.00,  1.00,  0.00,  0.00,  0.30196
11552, 2684,  0.00567,  0.07755, -2.37947E-08,  0.91804,  0.39649, -2.51695E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11553, 2689,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016,  1.00,  1.00,  0.00,  0.00,  0.30196
11554, 2684,  0.00567,  0.07755, -2.37947E-08,  0.91804,  0.39649, -2.51695E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11555, 2690,  0.00405,  0.07937, -2.40273E-08, -0.00787,  0.99997, -2.66966E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11556, 2688,  0.00547,  0.07723,  0.00361,  0.89752,  0.38215,  0.22006,  1.00,  1.00,  0.00,  0.00,  0.30196
11557, 2689,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016,  1.00,  1.00,  0.00,  0.00,  0.30196
11558, 2691,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122,  1.00,  1.00,  0.00,  0.00,  0.30196
11559, 2688,  0.00547,  0.07723,  0.00361,  0.89752,  0.38215,  0.22006,  1.00,  1.00,  0.00,  0.00,  0.30196
11560, 2691,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122,  1.00,  1.00,  0.00,  0.00,  0.30196
11561, 2692,  0.00497,  0.07626,  0.00609,  0.78457,  0.33361,  0.52265,  1.00,  1.00,  0.00,  0.00,  0.30196
11562, 2692,  0.00497,  0.07626,  0.00609,  0.78457,  0.33361,  0.52265,  1.00,  1.00,  0.00,  0.00,  0.30196
11563, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11564, 2688,  0.00547,  0.07723,  0.00361,  0.89752,  0.38215,  0.22006,  1.00,  1.00,  0.00,  0.00,  0.30196
11565, 2692,  0.00497,  0.07626,  0.00609,  0.78457,  0.33361,  0.52265,  1.00,  1.00,  0.00,  0.00,  0.30196
11566, 2691,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122,  1.00,  1.00,  0.00,  0.00,  0.30196
11567, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11568, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11569, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11570, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11571, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11572, 2694,  0.00494,  0.07352,  0.00682,  0.82793,  0.0786,  0.5553,  1.00,  1.00,  0.00,  0.00,  0.30196
11573, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11574, 2692,  0.00497,  0.07626,  0.00609,  0.78457,  0.33361,  0.52265,  1.00,  1.00,  0.00,  0.00,  0.30196
11575, 2694,  0.00494,  0.07352,  0.00682,  0.82793,  0.0786,  0.5553,  1.00,  1.00,  0.00,  0.00,  0.30196
11576, 2683,  0.00579,  0.07275,  0.00351,  0.98394,  0.01898,  0.17747,  1.00,  1.00,  0.00,  0.00,  0.30196
11577, 2692,  0.00497,  0.07626,  0.00609,  0.78457,  0.33361,  0.52265,  1.00,  1.00,  0.00,  0.00,  0.30196
11578, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11579, 2694,  0.00494,  0.07352,  0.00682,  0.82793,  0.0786,  0.5553,  1.00,  1.00,  0.00,  0.00,  0.30196
11580, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11581, 2686,  0.00474,  0.07031,  0.00699,  0.84617, -0.00206,  0.5329,  1.00,  1.00,  0.00,  0.00,  0.30196
11582, 2694,  0.00494,  0.07352,  0.00682,  0.82793,  0.0786,  0.5553,  1.00,  1.00,  0.00,  0.00,  0.30196
11583, 2695,  0.00238,  0.07373,  0.00661, -0.86751,  0.2246,  0.44383, -1.00,  1.00,  0.00,  0.00,  0.30196
11584, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11585, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11586, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11587, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11588, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11589, 2695,  0.00238,  0.07373,  0.00661, -0.86751,  0.2246,  0.44383, -1.00,  1.00,  0.00,  0.00,  0.30196
11590, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11591, 2687,  0.00316,  0.07049,  0.0084, -0.06907,  0.127,  0.98949,  1.00,  1.00,  0.00,  0.00,  0.30196
11592, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11593, 2697,  0.00279,  0.07611,  0.00588, -0.82497,  0.39206,  0.40708, -1.00,  1.00,  0.00,  0.00,  0.30196
11594, 2695,  0.00238,  0.07373,  0.00661, -0.86751,  0.2246,  0.44383, -1.00,  1.00,  0.00,  0.00,  0.30196
11595, 2693,  0.00344,  0.07374,  0.00785, -0.10606,  0.25882,  0.96008,  1.00,  1.00,  0.00,  0.00,  0.30196
11596, 2698,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122, -1.00,  1.00,  0.00,  0.00,  0.30196
11597, 2697,  0.00279,  0.07611,  0.00588, -0.82497,  0.39206,  0.40708, -1.00,  1.00,  0.00,  0.00,  0.30196
11598, 2697,  0.00279,  0.07611,  0.00588, -0.82497,  0.39206,  0.40708, -1.00,  1.00,  0.00,  0.00,  0.30196
11599, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11600, 2695,  0.00238,  0.07373,  0.00661, -0.86751,  0.2246,  0.44383, -1.00,  1.00,  0.00,  0.00,  0.30196
11601, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11602, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11603, 2695,  0.00238,  0.07373,  0.00661, -0.86751,  0.2246,  0.44383, -1.00,  1.00,  0.00,  0.00,  0.30196
11604, 2698,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122, -1.00,  1.00,  0.00,  0.00,  0.30196
11605, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11606, 2697,  0.00279,  0.07611,  0.00588, -0.82497,  0.39206,  0.40708, -1.00,  1.00,  0.00,  0.00,  0.30196
11607, 2697,  0.00279,  0.07611,  0.00588, -0.82497,  0.39206,  0.40708, -1.00,  1.00,  0.00,  0.00,  0.30196
11608, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11609, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11610, 2698,  0.00379,  0.07709,  0.00653, -0.08999,  0.63018,  0.77122, -1.00,  1.00,  0.00,  0.00,  0.30196
11611, 2701,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016, -1.00,  1.00,  0.00,  0.00,  0.30196
11612, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11613, 2702,  0.00242,  0.07741, -2.32426E-08, -0.88524,  0.46513,  1.53994E-08, -1.00,  1.00,  0.00,  0.00,  0.30196
11614, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11615, 2701,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016, -1.00,  1.00,  0.00,  0.00,  0.30196
11616, 2702,  0.00242,  0.07741, -2.32426E-08, -0.88524,  0.46513,  1.53994E-08, -1.00,  1.00,  0.00,  0.00,  0.30196
11617, 2701,  0.00401,  0.07884,  0.00371, -0.03012,  0.93989,  0.34016, -1.00,  1.00,  0.00,  0.00,  0.30196
11618, 2690,  0.00405,  0.07937, -2.40273E-08, -0.00787,  0.99997, -2.66966E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11619, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11620, 2702,  0.00242,  0.07741, -2.32426E-08, -0.88524,  0.46513,  1.53994E-08, -1.00,  1.00,  0.00,  0.00,  0.30196
11621, 2703,  0.0012,  0.07292, -2.18435E-08, -0.97826,  0.20737,  9.92609E-08,  1.00,  1.00,  0.00,  0.00,  0.30196
11622, 2700,  0.00245,  0.07715,  0.00347, -0.87751,  0.44616,  0.17584, -1.00,  1.00,  0.00,  0.00,  0.30196
11623, 2703,  0.0012,  0.07292, -2.18435E-08, -0.97826,  0.20737,  9.92609E-08,  1.00,  1.00,  0.00,  0.00,  0.30196
11624, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11625, 2703,  0.0012,  0.07292, -2.18435E-08, -0.97826,  0.20737,  9.92609E-08,  1.00,  1.00,  0.00,  0.00,  0.30196
11626, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11627, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11628, 2699,  0.00144,  0.07298,  0.0035, -0.96786,  0.20133,  0.15074, -1.00,  1.00,  0.00,  0.00,  0.30196
11629, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11630, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11631, 2703,  0.0012,  0.07292, -2.18435E-08, -0.97826,  0.20737,  9.92609E-08,  1.00,  1.00,  0.00,  0.00,  0.30196
11632, 2705,  0.00055,  0.06937, -2.07882E-08, -0.98519,  0.17148,  1.09984E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11633, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11634, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11635, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11636, 2706,  0.00137,  0.0665,  0.00716, -0.86574,  0.11752,  0.4865, -1.00,  1.00,  0.00,  0.00,  0.30196
11637, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11638, 2706,  0.00137,  0.0665,  0.00716, -0.86574,  0.11752,  0.4865, -1.00,  1.00,  0.00,  0.00,  0.30196
11639, 2696,  0.00188,  0.07039,  0.00689, -0.87398,  0.15564,  0.46036, -1.00,  1.00,  0.00,  0.00,  0.30196
11640, 2705,  0.00055,  0.06937, -2.07882E-08, -0.98519,  0.17148,  1.09984E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11641, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11642, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11643, 2704,  0.00094,  0.06964,  0.00356, -0.97189,  0.16423,  0.1687, -1.00,  1.00,  0.00,  0.00,  0.30196
11644, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11645, 2706,  0.00137,  0.0665,  0.00716, -0.86574,  0.11752,  0.4865, -1.00,  1.00,  0.00,  0.00,  0.30196
11646, 2705,  0.00055,  0.06937, -2.07882E-08, -0.98519,  0.17148,  1.09984E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11647, 2708, -0.00016,  0.06551, -1.96404E-08, -0.9919,  0.12705,  1.22963E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11648, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11649, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11650, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11651, 2706,  0.00137,  0.0665,  0.00716, -0.86574,  0.11752,  0.4865, -1.00,  1.00,  0.00,  0.00,  0.30196
11652, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11653, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11654, 2706,  0.00137,  0.0665,  0.00716, -0.86574,  0.11752,  0.4865, -1.00,  1.00,  0.00,  0.00,  0.30196
11655, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11656, 2666,  0.00279,  0.06145,  0.00928, -0.00624,  0.04918,  0.99877, -1.00,  1.00,  0.00,  0.00,  0.30196
11657, 2685,  0.00292,  0.06641,  0.00879, -0.02872,  0.10174,  0.9944, -1.00,  1.00,  0.00,  0.00,  0.30196
11658, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11659, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11660, 2708, -0.00016,  0.06551, -1.96404E-08, -0.9919,  0.12705,  1.22963E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11661, 2707,  0.00029,  0.06593,  0.00365, -0.97492,  0.12314,  0.18536,  1.00,  1.00,  0.00,  0.00,  0.30196
11662, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11663, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11664, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11665, 2708, -0.00016,  0.06551, -1.96404E-08, -0.9919,  0.12705,  1.22963E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11666, 2711, -0.00056,  0.06039, -1.82035E-08, -0.99959,  0.02858,  1.50593E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11667, 2666,  0.00279,  0.06145,  0.00928, -0.00624,  0.04918,  0.99877, -1.00,  1.00,  0.00,  0.00,  0.30196
11668, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11669, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11670, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11671, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11672, 2709,  0.00102,  0.0615,  0.00753, -0.86375,  0.0432,  0.50206, -1.00,  1.00,  0.00,  0.00,  0.30196
11673, 2666,  0.00279,  0.06145,  0.00928, -0.00624,  0.04918,  0.99877, -1.00,  1.00,  0.00,  0.00,  0.30196
11674, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11675, 2713,  0.00273,  0.05617,  0.00934, -0.01993, -0.24347,  0.9697,  1.00,  1.00,  0.00,  0.00,  0.30196
11676, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11677, 2714,  0.00277,  0.05264,  0.00754, -0.00373, -0.69797,  0.71612,  1.00,  1.00,  0.00,  0.00,  0.30196
11678, 2713,  0.00273,  0.05617,  0.00934, -0.01993, -0.24347,  0.9697,  1.00,  1.00,  0.00,  0.00,  0.30196
11679, 2715,  0.00002,  0.05573,  0.00373, -0.9612, -0.1602,  0.22459, -1.00,  1.00,  0.00,  0.00,  0.30196
11680, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11681, 2711, -0.00056,  0.06039, -1.82035E-08, -0.99959,  0.02858,  1.50593E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11682, 2710, -0.00008,  0.0608,  0.00376, -0.97938,  0.03083,  0.19964,  1.00,  1.00,  0.00,  0.00,  0.30196
11683, 2715,  0.00002,  0.05573,  0.00373, -0.9612, -0.1602,  0.22459, -1.00,  1.00,  0.00,  0.00,  0.30196
11684, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11685, 2715,  0.00002,  0.05573,  0.00373, -0.9612, -0.1602,  0.22459, -1.00,  1.00,  0.00,  0.00,  0.30196
11686, 2711, -0.00056,  0.06039, -1.82035E-08, -0.99959,  0.02858,  1.50593E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
11687, 2716, -0.00046,  0.05518, -1.68221E-08, -0.9871, -0.16008,  1.99221E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
11688, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11689, 2717,  0.00189,  0.05295,  0.00643, -0.77407, -0.4471,  0.44824, -1.00,  1.00,  0.00,  0.00,  0.30196
11690, 2714,  0.00277,  0.05264,  0.00754, -0.00373, -0.69797,  0.71612,  1.00,  1.00,  0.00,  0.00,  0.30196
11691, 2717,  0.00189,  0.05295,  0.00643, -0.77407, -0.4471,  0.44824, -1.00,  1.00,  0.00,  0.00,  0.30196
11692, 2712,  0.00109,  0.05631,  0.00758, -0.85784, -0.16924,  0.48524, -1.00,  1.00,  0.00,  0.00,  0.30196
11693, 2715,  0.00002,  0.05573,  0.00373, -0.9612, -0.1602,  0.22459, -1.00,  1.00,  0.00,  0.00,  0.30196
