VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
3818, 14569, -0.67271, -0.07699, -0.05661,  0.11229,  0.22731, -0.96733,  1.00,  0.50196,  0.50196,  0.30196,  0.23105,  0.24267,  0.09068,  0.38254
3819, 14570, -0.67417, -0.08097, -0.05746,  0.08547,  0.23951, -0.96712,  1.00,  0.50196,  0.50196,  0.30196,  0.22952,  0.24642,  0.09028,  0.38284
3820, 14572, -0.68151, -0.08011, -0.05744,  0.0533,  0.27553, -0.95981,  1.00,  0.50196,  0.50196,  0.30196,  0.22567,  0.24379,  0.09004,  0.38233
3821, 14571, -0.67988, -0.07571, -0.05587,  0.04612,  0.27614, -0.96001,  1.00,  0.50196,  0.50196,  0.30196,  0.22664,  0.23906,  0.09044,  0.38189
3822, 14572, -0.68151, -0.08011, -0.05744,  0.0533,  0.27553, -0.95981,  1.00,  0.50196,  0.50196,  0.30196,  0.22567,  0.24379,  0.09004,  0.38233
3823, 14573, -0.68697, -0.07295, -0.05592,  0.19484,  0.16471, -0.96691,  1.00,  0.50196,  0.50196,  0.30196,  0.22269,  0.23435,  0.09031,  0.38115
3824, 14571, -0.67988, -0.07571, -0.05587,  0.04612,  0.27614, -0.96001,  1.00,  0.50196,  0.50196,  0.30196,  0.22664,  0.23906,  0.09044,  0.38189
3825, 14572, -0.68151, -0.08011, -0.05744,  0.0533,  0.27553, -0.95981,  1.00,  0.50196,  0.50196,  0.30196,  0.22567,  0.24379,  0.09004,  0.38233
3826, 14574, -0.68999, -0.0781, -0.0575,  0.1784,  0.21274, -0.96069,  1.00,  0.50196,  0.50196,  0.30196,  0.22098,  0.24002,  0.08978,  0.38164
3827, 14573, -0.68697, -0.07295, -0.05592,  0.19484,  0.16471, -0.96691,  1.00,  0.50196,  0.50196,  0.30196,  0.22269,  0.23435,  0.09031,  0.38115
3828, 14574, -0.68999, -0.0781, -0.0575,  0.1784,  0.21274, -0.96069,  1.00,  0.50196,  0.50196,  0.30196,  0.22098,  0.24002,  0.08978,  0.38164
3829, 14575, -0.6934, -0.07269, -0.05873,  0.40673, -0.11931, -0.90572,  1.00,  0.50196,  0.50196,  0.30196,  0.21829,  0.23473,  0.08983,  0.38092
3830, 14573, -0.68697, -0.07295, -0.05592,  0.19484,  0.16471, -0.96691,  1.00,  0.50196,  0.50196,  0.30196,  0.22269,  0.23435,  0.09031,  0.38115
3831, 14575, -0.6934, -0.07269, -0.05873,  0.40673, -0.11931, -0.90572,  1.00,  0.50196,  0.50196,  0.30196,  0.21829,  0.23473,  0.08983,  0.38092
3832, 14576, -0.692, -0.06627, -0.05943,  0.44573, -0.24326, -0.86148,  1.00,  0.50196,  0.50196,  0.30196,  0.21861,  0.22673,  0.09035,  0.3801
3833, 14573, -0.68697, -0.07295, -0.05592,  0.19484,  0.16471, -0.96691,  1.00,  0.50196,  0.50196,  0.30196,  0.22269,  0.23435,  0.09031,  0.38115
3834, 14575, -0.6934, -0.07269, -0.05873,  0.40673, -0.11931, -0.90572,  1.00,  0.50196,  0.50196,  0.30196,  0.21829,  0.23473,  0.08983,  0.38092
3835, 14577, -0.69565, -0.06853, -0.06093,  0.49092, -0.23525, -0.83884,  1.00,  0.50196,  0.50196,  0.30196,  0.21634,  0.22989,  0.08992,  0.38029
3836, 14576, -0.692, -0.06627, -0.05943,  0.44573, -0.24326, -0.86148,  1.00,  0.50196,  0.50196,  0.30196,  0.21861,  0.22673,  0.09035,  0.3801
3837, 14576, -0.692, -0.06627, -0.05943,  0.44573, -0.24326, -0.86148,  1.00,  0.50196,  0.50196,  0.30196,  0.21861,  0.22673,  0.09035,  0.3801
3838, 14577, -0.69565, -0.06853, -0.06093,  0.49092, -0.23525, -0.83884,  1.00,  0.50196,  0.50196,  0.30196,  0.21634,  0.22989,  0.08992,  0.38029
3839, 14578, -0.69719, -0.06437, -0.06327,  0.45917, -0.31388, -0.83105,  1.00,  0.50196,  0.50196,  0.30196,  0.21467,  0.22497,  0.09005,  0.37967
3840, 14578, -0.69719, -0.06437, -0.06327,  0.45917, -0.31388, -0.83105,  1.00,  0.50196,  0.50196,  0.30196,  0.21467,  0.22497,  0.09005,  0.37967
3841, 14579, -0.69293, -0.06185, -0.06196, -0.15501, -0.9081, -0.38901,  1.00,  0.50196,  0.50196,  0.30196,  0.2171,  0.22106,  0.09054,  0.37941
3842, 14576, -0.692, -0.06627, -0.05943,  0.44573, -0.24326, -0.86148,  1.00,  0.50196,  0.50196,  0.30196,  0.21861,  0.22673,  0.09035,  0.3801
3843, 14578, -0.69719, -0.06437, -0.06327,  0.45917, -0.31388, -0.83105,  1.00,  0.50196,  0.50196,  0.30196,  0.21467,  0.22497,  0.09005,  0.37967
3844, 14580, -0.69876, -0.05989, -0.06567, -0.17792, -0.91035, -0.37365,  1.00,  0.50196,  0.50196,  0.30196,  0.21294,  0.2199,  0.09018,  0.37903
3845, 14579, -0.69293, -0.06185, -0.06196, -0.15501, -0.9081, -0.38901,  1.00,  0.50196,  0.50196,  0.30196,  0.2171,  0.22106,  0.09054,  0.37941
3846, 14580, -0.69876, -0.05989, -0.06567, -0.17792, -0.91035, -0.37365,  1.00,  0.50196,  0.50196,  0.30196,  0.21294,  0.2199,  0.09018,  0.37903
3847, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3848, 14579, -0.69293, -0.06185, -0.06196, -0.15501, -0.9081, -0.38901,  1.00,  0.50196,  0.50196,  0.30196,  0.2171,  0.22106,  0.09054,  0.37941
3849, 14580, -0.69876, -0.05989, -0.06567, -0.17792, -0.91035, -0.37365,  1.00,  0.50196,  0.50196,  0.30196,  0.21294,  0.2199,  0.09018,  0.37903
3850, 14582, -0.68774, -0.06141, -0.06987, -0.27969, -0.92658, -0.25143,  1.00,  0.50196,  0.50196,  0.30196,  0.21847,  0.21083,  0.09132,  0.37842
3851, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3852, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3853, 14582, -0.68774, -0.06141, -0.06987, -0.27969, -0.92658, -0.25143,  1.00,  0.50196,  0.50196,  0.30196,  0.21847,  0.21083,  0.09132,  0.37842
3854, 14583, -0.68355, -0.06231, -0.0706, -0.31669, -0.85598, -0.40866,  1.00,  0.50196,  0.50196,  0.30196,  0.2209,  0.20837,  0.09172,  0.37831
3855, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3856, 14583, -0.68355, -0.06231, -0.0706, -0.31669, -0.85598, -0.40866,  1.00,  0.50196,  0.50196,  0.30196,  0.2209,  0.20837,  0.09172,  0.37831
3857, 14584, -0.68029, -0.06361, -0.07085, -0.48943, -0.71234, -0.50302,  1.00,  0.50196,  0.50196,  0.30196,  0.22299,  0.20714,  0.09202,  0.37831
3858, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3859, 14584, -0.68029, -0.06361, -0.07085, -0.48943, -0.71234, -0.50302,  1.00,  0.50196,  0.50196,  0.30196,  0.22299,  0.20714,  0.09202,  0.37831
3860, 14585, -0.6754, -0.0673, -0.07069, -0.54971, -0.66448, -0.50625,  1.00,  0.50196,  0.50196,  0.30196,  0.22673,  0.20683,  0.09243,  0.37851
3861, 14581, -0.68478, -0.06402, -0.06606, -0.38939, -0.83769, -0.38295,  1.00,  0.50196,  0.50196,  0.30196,  0.2213,  0.21435,  0.0914,  0.37897
3862, 14585, -0.6754, -0.0673, -0.07069, -0.54971, -0.66448, -0.50625,  1.00,  0.50196,  0.50196,  0.30196,  0.22673,  0.20683,  0.09243,  0.37851
3863, 14586, -0.67809, -0.0705, -0.06346, -0.54887, -0.66514, -0.5063,  1.00,  0.50196,  0.50196,  0.30196,  0.22697,  0.21732,  0.09181,  0.37963
3864, 14586, -0.67809, -0.0705, -0.06346, -0.54887, -0.66514, -0.5063,  1.00,  0.50196,  0.50196,  0.30196,  0.22697,  0.21732,  0.09181,  0.37963
3865, 14585, -0.6754, -0.0673, -0.07069, -0.54971, -0.66448, -0.50625,  1.00,  0.50196,  0.50196,  0.30196,  0.22673,  0.20683,  0.09243,  0.37851
3866, 14587, -0.66992, -0.07494, -0.06875, -0.64016, -0.58547, -0.49741,  1.00,  0.50196,  0.50196,  0.30196,  0.23183,  0.21021,  0.09276,  0.37918
3867, 14588, -0.68555, -0.06843, -0.06165, -0.0435,  0.2257, -0.97323,  1.00,  0.50196,  0.50196,  0.30196,  0.22483,  0.22665,  0.09101,  0.38048
3868, 14589, -0.68702, -0.06989, -0.06171, -0.0401,  0.21517, -0.97575,  1.00,  0.50196,  0.50196,  0.30196,  0.22563,  0.22895,  0.09095,  0.38077
3869, 14590, -0.68962, -0.06553, -0.06167,  0.02121,  0.02325, -0.9995,  1.00,  0.50196,  0.50196,  0.30196,  0.22273,  0.23162,  0.09048,  0.38087
3870, 14591, -0.68189, -0.07023, -0.06214, -0.12439,  0.30055, -0.94562,  1.00,  0.50196,  0.50196,  0.30196,  0.22611,  0.22223,  0.09142,  0.38009
3871, 14589, -0.68702, -0.06989, -0.06171, -0.0401,  0.21517, -0.97575,  1.00,  0.50196,  0.50196,  0.30196,  0.22563,  0.22895,  0.09095,  0.38077
3872, 14588, -0.68555, -0.06843, -0.06165, -0.0435,  0.2257, -0.97323,  1.00,  0.50196,  0.50196,  0.30196,  0.22483,  0.22665,  0.09101,  0.38048
3873, 14591, -0.68189, -0.07023, -0.06214, -0.12439,  0.30055, -0.94562,  1.00,  0.50196,  0.50196,  0.30196,  0.22611,  0.22223,  0.09142,  0.38009
3874, 14592, -0.68198, -0.07356, -0.06339, -0.18825,  0.30863, -0.93237,  1.00,  0.50196,  0.50196,  0.30196,  0.22826,  0.22348,  0.09157,  0.38035
3875, 14589, -0.68702, -0.06989, -0.06171, -0.0401,  0.21517, -0.97575,  1.00,  0.50196,  0.50196,  0.30196,  0.22563,  0.22895,  0.09095,  0.38077
3876, 14593, -0.67809, -0.0705, -0.06346, -0.32938,  0.2907, -0.89833,  1.00,  0.50196,  0.50196,  0.30196,  0.22697,  0.21732,  0.09181,  0.37963
3877, 14592, -0.68198, -0.07356, -0.06339, -0.18825,  0.30863, -0.93237,  1.00,  0.50196,  0.50196,  0.30196,  0.22826,  0.22348,  0.09157,  0.38035
3878, 14591, -0.68189, -0.07023, -0.06214, -0.12439,  0.30055, -0.94562,  1.00,  0.50196,  0.50196,  0.30196,  0.22611,  0.22223,  0.09142,  0.38009
3879, 14593, -0.67809, -0.0705, -0.06346, -0.32938,  0.2907, -0.89833,  1.00,  0.50196,  0.50196,  0.30196,  0.22697,  0.21732,  0.09181,  0.37963
3880, 14594, -0.67656, -0.07488, -0.0654, -0.39577,  0.25242, -0.88298,  1.00,  0.50196,  0.50196,  0.30196,  0.23014,  0.21773,  0.09212,  0.37987
3881, 14592, -0.68198, -0.07356, -0.06339, -0.18825,  0.30863, -0.93237,  1.00,  0.50196,  0.50196,  0.30196,  0.22826,  0.22348,  0.09157,  0.38035
3882, 14593, -0.67809, -0.0705, -0.06346, -0.32938,  0.2907, -0.89833,  1.00,  0.50196,  0.50196,  0.30196,  0.22697,  0.21732,  0.09181,  0.37963
3883, 14595, -0.66992, -0.07494, -0.06875, -0.43679,  0.23193, -0.86915,  1.00,  0.50196,  0.50196,  0.30196,  0.23183,  0.21021,  0.09276,  0.37918
3884, 14594, -0.67656, -0.07488, -0.0654, -0.39577,  0.25242, -0.88298,  1.00,  0.50196,  0.50196,  0.30196,  0.23014,  0.21773,  0.09212,  0.37987
3885, 14596,  0.00522, -0.11808, -0.00543, -0.22711, -0.96688, -0.11649,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.51809,  0.71007,  0.51809
3886, 14597,  0.00489, -0.11775, -0.00742, -0.22711, -0.96688, -0.11649,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.52463,  0.71007,  0.52463
3887, 14598,  0.00763, -0.11832, -0.00814, -0.22459, -0.96873, -0.10545,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.52463,  0.71092,  0.52463
3888, 14596,  0.00522, -0.11808, -0.00543, -0.22711, -0.96688, -0.11649,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.51809,  0.71007,  0.51809
3889, 14598,  0.00763, -0.11832, -0.00814, -0.22459, -0.96873, -0.10545,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.52463,  0.71092,  0.52463
3890, 14599,  0.00796, -0.11863, -0.00615, -0.22468, -0.96867, -0.10584,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.51809,  0.71092,  0.51809
3891, 14598,  0.00763, -0.11832, -0.00814, -0.22459, -0.96873, -0.10545,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.52463,  0.71092,  0.52463
3892, 14600,  0.01661, -0.12036, -0.00842, -0.22111, -0.97105, -0.09039,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.51809,  0.7136,  0.51809
3893, 14599,  0.00796, -0.11863, -0.00615, -0.22468, -0.96867, -0.10584,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.51809,  0.71092,  0.51809
3894, 14598,  0.00763, -0.11832, -0.00814, -0.22459, -0.96873, -0.10545,  0.00,  0.00,  0.00,  0.00,  0.71092,  0.52463,  0.71092,  0.52463
3895, 14601,  0.01626, -0.1201, -0.01041, -0.22091, -0.97117, -0.08957,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.52463,  0.7136,  0.52463
3896, 14600,  0.01661, -0.12036, -0.00842, -0.22111, -0.97105, -0.09039,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.51809,  0.7136,  0.51809
3897, 14601,  0.01626, -0.1201, -0.01041, -0.22091, -0.97117, -0.08957,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.52463,  0.7136,  0.52463
3898, 14602,  0.02632, -0.12231, -0.01097, -0.21845, -0.97264, -0.07909,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.51809,  0.71661,  0.51809
3899, 14600,  0.01661, -0.12036, -0.00842, -0.22111, -0.97105, -0.09039,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.51809,  0.7136,  0.51809
3900, 14601,  0.01626, -0.1201, -0.01041, -0.22091, -0.97117, -0.08957,  0.00,  0.00,  0.00,  0.00,  0.7136,  0.52463,  0.7136,  0.52463
3901, 14603,  0.02595, -0.12209, -0.01297, -0.21845, -0.97264, -0.07909,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.52463,  0.71661,  0.52463
3902, 14602,  0.02632, -0.12231, -0.01097, -0.21845, -0.97264, -0.07909,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.51809,  0.71661,  0.51809
3903, 14604,  0.00863, -0.12063,  0.00613, -0.13985, -0.98399, -0.11049,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.52463,  0.71576,  0.52463
3904, 14605,  0.00587, -0.12019,  0.00563, -0.13759, -0.98293, -0.12217,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.52463,  0.71661,  0.52463
3905, 14606,  0.00611, -0.11996,  0.00362, -0.13759, -0.98293, -0.12217,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.51809,  0.71661,  0.51809
3906, 14604,  0.00863, -0.12063,  0.00613, -0.13985, -0.98399, -0.11049,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.52463,  0.71576,  0.52463
3907, 14606,  0.00611, -0.11996,  0.00362, -0.13759, -0.98293, -0.12217,  0.00,  0.00,  0.00,  0.00,  0.71661,  0.51809,  0.71661,  0.51809
3908, 14607,  0.00887, -0.12042,  0.00411, -0.13975, -0.98395, -0.11099,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.51809,  0.71576,  0.51809
3909, 14608,  0.01733, -0.12201,  0.00768, -0.14303, -0.98526, -0.09379,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.52463,  0.71308,  0.52463
3910, 14604,  0.00863, -0.12063,  0.00613, -0.13985, -0.98399, -0.11049,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.52463,  0.71576,  0.52463
3911, 14607,  0.00887, -0.12042,  0.00411, -0.13975, -0.98395, -0.11099,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.51809,  0.71576,  0.51809
3912, 14608,  0.01733, -0.12201,  0.00768, -0.14303, -0.98526, -0.09379,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.52463,  0.71308,  0.52463
3913, 14607,  0.00887, -0.12042,  0.00411, -0.13975, -0.98395, -0.11099,  0.00,  0.00,  0.00,  0.00,  0.71576,  0.51809,  0.71576,  0.51809
3914, 14609,  0.01759, -0.12185,  0.00566, -0.14285, -0.9852, -0.09476,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.51809,  0.71308,  0.51809
3915, 14610,  0.02736, -0.12347,  0.0074, -0.14509, -0.98594, -0.08284,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.51809,  0.71007,  0.51809
3916, 14608,  0.01733, -0.12201,  0.00768, -0.14303, -0.98526, -0.09379,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.52463,  0.71308,  0.52463
3917, 14609,  0.01759, -0.12185,  0.00566, -0.14285, -0.9852, -0.09476,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.51809,  0.71308,  0.51809
3918, 14610,  0.02736, -0.12347,  0.0074, -0.14509, -0.98594, -0.08284,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.51809,  0.71007,  0.51809
3919, 14611,  0.0271, -0.12357,  0.00942, -0.14509, -0.98594, -0.08284,  0.00,  0.00,  0.00,  0.00,  0.71007,  0.52463,  0.71007,  0.52463
3920, 14608,  0.01733, -0.12201,  0.00768, -0.14303, -0.98526, -0.09379,  0.00,  0.00,  0.00,  0.00,  0.71308,  0.52463,  0.71308,  0.52463
3921, 14612,  0.54544,  0.00799, -0.12119,  0.12681,  0.90079,  0.41532,  1.00,  0.50196,  0.50196,  0.50196,  0.73117,  0.01466,  0.00,  0.00
3922, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3923, 14614,  0.55088,  0.00547, -0.11734,  0.26551,  0.87152,  0.41226,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466,  0.00,  0.00
3924, 14615,  0.54115,  0.00732, -0.11842,  0.11593,  0.89231,  0.43629,  1.00,  0.50196,  0.50196,  0.50196,  0.7323,  0.00644,  0.00,  0.00
3925, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3926, 14612,  0.54544,  0.00799, -0.12119,  0.12681,  0.90079,  0.41532,  1.00,  0.50196,  0.50196,  0.50196,  0.73117,  0.01466,  0.00,  0.00
3927, 14615,  0.54115,  0.00732, -0.11842,  0.11593,  0.89231,  0.43629,  1.00,  0.50196,  0.50196,  0.50196,  0.7323,  0.00644,  0.00,  0.00
3928, 14616,  0.54734,  0.00384, -0.11409,  0.00024,  0.76761,  0.64092,  1.00,  0.50196,  0.50196,  0.50196,  0.72566,  0.00644,  0.00,  0.00
3929, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3930, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3931, 14616,  0.54734,  0.00384, -0.11409,  0.00024,  0.76761,  0.64092,  1.00,  0.50196,  0.50196,  0.50196,  0.72566,  0.00644,  0.00,  0.00
3932, 14617,  0.55338, -0.00116, -0.10829, -0.02763,  0.69832,  0.71525,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644,  0.00,  0.00
3933, 14614,  0.55088,  0.00547, -0.11734,  0.26551,  0.87152,  0.41226,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466,  0.00,  0.00
3934, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3935, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3936, 14613,  0.54959,  0.00451, -0.11493,  0.16917,  0.84131,  0.51339,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055,  0.00,  0.00
3937, 14617,  0.55338, -0.00116, -0.10829, -0.02763,  0.69832,  0.71525,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644,  0.00,  0.00
3938, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3939, 14614,  0.55088,  0.00547, -0.11734,  0.26551,  0.87152,  0.41226,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466,  0.00,  0.00
3940, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3941, 14619,  0.55769,  0.00004, -0.11211,  0.38735,  0.81963,  0.42209,  1.00,  0.50196,  0.50196,  0.50196,  0.72011,  0.01466,  0.00,  0.00
3942, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3943, 14620,  0.57024, -0.01169, -0.102,  0.51346,  0.69041,  0.5096,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466,  0.00,  0.00
3944, 14619,  0.55769,  0.00004, -0.11211,  0.38735,  0.81963,  0.42209,  1.00,  0.50196,  0.50196,  0.50196,  0.72011,  0.01466,  0.00,  0.00
3945, 14617,  0.55338, -0.00116, -0.10829, -0.02763,  0.69832,  0.71525,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644,  0.00,  0.00
3946, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3947, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3948, 14618,  0.55628, -0.0007, -0.10876,  0.2365,  0.78496,  0.57263,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055,  0.00,  0.00
3949, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3950, 14620,  0.57024, -0.01169, -0.102,  0.51346,  0.69041,  0.5096,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466,  0.00,  0.00
3951, 14617,  0.55338, -0.00116, -0.10829, -0.02763,  0.69832,  0.71525,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644,  0.00,  0.00
3952, 14622,  0.56117, -0.01165, -0.09907, -0.13176,  0.54466,  0.82824,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644,  0.00,  0.00
3953, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3954, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3955, 14623,  0.57921, -0.02824, -0.09316,  0.63986,  0.42004,  0.64355,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466,  0.00,  0.00
3956, 14620,  0.57024, -0.01169, -0.102,  0.51346,  0.69041,  0.5096,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466,  0.00,  0.00
3957, 14622,  0.56117, -0.01165, -0.09907, -0.13176,  0.54466,  0.82824,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644,  0.00,  0.00
3958, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3959, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3960, 14621,  0.56594, -0.01163, -0.09853,  0.2234,  0.65617,  0.72079,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055,  0.00,  0.00
3961, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3962, 14623,  0.57921, -0.02824, -0.09316,  0.63986,  0.42004,  0.64355,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466,  0.00,  0.00
3963, 14622,  0.56117, -0.01165, -0.09907, -0.13176,  0.54466,  0.82824,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644,  0.00,  0.00
3964, 14625,  0.5671, -0.02699, -0.09075, -0.26239,  0.3088,  0.91422,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644,  0.00,  0.00
3965, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3966, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3967, 14626,  0.58194, -0.0479, -0.0886,  0.67192,  0.05482,  0.73859,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466,  0.00,  0.00
3968, 14623,  0.57921, -0.02824, -0.09316,  0.63986,  0.42004,  0.64355,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466,  0.00,  0.00
3969, 14625,  0.5671, -0.02699, -0.09075, -0.26239,  0.3088,  0.91422,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644,  0.00,  0.00
3970, 14627,  0.57633, -0.04679, -0.08385,  0.21477,  0.10072,  0.97146,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055,  0.00,  0.00
3971, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3972, 14624,  0.57423, -0.02733, -0.08827,  0.23336,  0.39984,  0.88638,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055,  0.00,  0.00
3973, 14627,  0.57633, -0.04679, -0.08385,  0.21477,  0.10072,  0.97146,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055,  0.00,  0.00
3974, 14626,  0.58194, -0.0479, -0.0886,  0.67192,  0.05482,  0.73859,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466,  0.00,  0.00
