VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
14217, 4165, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14218, 4167, -0.11843,  0.04832,  0.09093, -0.17439,  0.21236,  0.9615,  1.00,  0.50196,  0.50196,  0.50196,  0.66504,  0.68359,  0.66504,  0.68359
14219, 4164, -0.11382,  0.0419,  0.09614, -0.14534,  0.17343,  0.97406,  1.00,  0.50196,  0.50196,  0.50196,  0.66699,  0.67773,  0.66699,  0.67773
14220, 4165, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14221, 4168, -0.12695,  0.05526,  0.08455, -0.24116,  0.25446,  0.93653,  1.00,  0.50196,  0.50196,  0.50196,  0.66406,  0.69189,  0.66406,  0.69189
14222, 4167, -0.11843,  0.04832,  0.09093, -0.17439,  0.21236,  0.9615,  1.00,  0.50196,  0.50196,  0.50196,  0.66504,  0.68359,  0.66504,  0.68359
14223, 4162, -0.10871,  0.03066,  0.09916, -0.12783,  0.10279,  0.98646,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.67334,  0.67188,  0.67334
14224, 4166, -0.11104,  0.03461,  0.10149, -0.13273,  0.12552,  0.98317,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.67236,  0.66895,  0.67236
14225, 4169, -0.10908,  0.02699,  0.10706, -0.13041,  0.07231,  0.98882,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.66748,  0.67188,  0.66748
14226, 4162, -0.10871,  0.03066,  0.09916, -0.12783,  0.10279,  0.98646,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.67334,  0.67188,  0.67334
14227, 4169, -0.10908,  0.02699,  0.10706, -0.13041,  0.07231,  0.98882,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.66748,  0.67188,  0.66748
14228, 4170, -0.10701,  0.024,  0.10542, -0.12689,  0.05275,  0.99051,  1.00,  0.50196,  0.50196,  0.50196,  0.67383,  0.66846,  0.67383,  0.66846
14229, 4169, -0.10908,  0.02699,  0.10706, -0.13041,  0.07231,  0.98882,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.66748,  0.67188,  0.66748
14230, 4171, -0.10731,  0.01652,  0.11271, -0.13549, -0.00856,  0.99074,  1.00,  0.50196,  0.50196,  0.50196,  0.67627,  0.66309,  0.67627,  0.66309
14231, 4170, -0.10701,  0.024,  0.10542, -0.12689,  0.05275,  0.99051,  1.00,  0.50196,  0.50196,  0.50196,  0.67383,  0.66846,  0.67383,  0.66846
14232, 4169, -0.10908,  0.02699,  0.10706, -0.13041,  0.07231,  0.98882,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.66748,  0.67188,  0.66748
14233, 4172, -0.10851,  0.01928,  0.11343, -0.13556,  0.01222,  0.99069,  1.00,  0.50196,  0.50196,  0.50196,  0.6748,  0.6626,  0.6748,  0.6626
14234, 4171, -0.10731,  0.01652,  0.11271, -0.13549, -0.00856,  0.99074,  1.00,  0.50196,  0.50196,  0.50196,  0.67627,  0.66309,  0.67627,  0.66309
14235, 4173, -0.10847,  0.01097,  0.12062, -0.1414, -0.05188,  0.98859,  1.00,  0.50196,  0.50196,  1.00,  0.67871,  0.65771,  0.67871,  0.65771
14236, 4171, -0.10731,  0.01652,  0.11271, -0.13549, -0.00856,  0.99074,  1.00,  0.50196,  0.50196,  0.50196,  0.67627,  0.66309,  0.67627,  0.66309
14237, 4172, -0.10851,  0.01928,  0.11343, -0.13556,  0.01222,  0.99069,  1.00,  0.50196,  0.50196,  0.50196,  0.6748,  0.6626,  0.6748,  0.6626
14238, 4165, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14239, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14240, 4168, -0.12695,  0.05526,  0.08455, -0.24116,  0.25446,  0.93653,  1.00,  0.50196,  0.50196,  0.50196,  0.66406,  0.69189,  0.66406,  0.69189
14241, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14242, 4175, -0.13562,  0.05928,  0.07976, -0.30359,  0.27555,  0.91209,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.69922,  0.66406,  0.69922
14243, 4168, -0.12695,  0.05526,  0.08455, -0.24116,  0.25446,  0.93653,  1.00,  0.50196,  0.50196,  0.50196,  0.66406,  0.69189,  0.66406,  0.69189
14244, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14245, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14246, 4175, -0.13562,  0.05928,  0.07976, -0.30359,  0.27555,  0.91209,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.69922,  0.66406,  0.69922
14247, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14248, 4177, -0.14707,  0.06167,  0.0714, -0.383,  0.29348,  0.87589,  1.00,  0.50196,  0.50196,  0.00,  0.66553,  0.70898,  0.66553,  0.70898
14249, 4175, -0.13562,  0.05928,  0.07976, -0.30359,  0.27555,  0.91209,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.69922,  0.66406,  0.69922
14250, 4175, -0.13562,  0.05928,  0.07976, -0.30359,  0.27555,  0.91209,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.69922,  0.66406,  0.69922
14251, 4177, -0.14707,  0.06167,  0.0714, -0.383,  0.29348,  0.87589,  1.00,  0.50196,  0.50196,  0.00,  0.66553,  0.70898,  0.66553,  0.70898
14252, 4178, -0.14728,  0.0632,  0.07339, -0.37952,  0.29716,  0.87616,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.70898,  0.66406,  0.70898
14253, 4179, -0.16207,  0.0672,  0.06237, -0.47488,  0.3238,  0.81832,  1.00,  0.50196,  0.50196,  0.00,  0.66699,  0.72168,  0.66699,  0.72168
14254, 4178, -0.14728,  0.0632,  0.07339, -0.37952,  0.29716,  0.87616,  1.00,  0.50196,  0.50196,  0.00,  0.66406,  0.70898,  0.66406,  0.70898
14255, 4177, -0.14707,  0.06167,  0.0714, -0.383,  0.29348,  0.87589,  1.00,  0.50196,  0.50196,  0.00,  0.66553,  0.70898,  0.66553,  0.70898
14256, 4179, -0.16207,  0.0672,  0.06237, -0.47488,  0.3238,  0.81832,  1.00,  0.50196,  0.50196,  0.00,  0.66699,  0.72168,  0.66699,  0.72168
14257, 4177, -0.14707,  0.06167,  0.0714, -0.383,  0.29348,  0.87589,  1.00,  0.50196,  0.50196,  0.00,  0.66553,  0.70898,  0.66553,  0.70898
14258, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14259, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14260, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14261, 4177, -0.14707,  0.06167,  0.0714, -0.383,  0.29348,  0.87589,  1.00,  0.50196,  0.50196,  0.00,  0.66553,  0.70898,  0.66553,  0.70898
14262, 4179, -0.16207,  0.0672,  0.06237, -0.47488,  0.3238,  0.81832,  1.00,  0.50196,  0.50196,  0.00,  0.66699,  0.72168,  0.66699,  0.72168
14263, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14264, 4181, -0.16523,  0.04626,  0.06579, -0.47867,  0.23614,  0.84565,  1.00,  0.50196,  0.50196,  0.00,  0.67676,  0.7207,  0.67676,  0.7207
14265, 4181, -0.16523,  0.04626,  0.06579, -0.47867,  0.23614,  0.84565,  1.00,  0.50196,  0.50196,  0.00,  0.67676,  0.7207,  0.67676,  0.7207
14266, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14267, 4182, -0.15174,  0.04205,  0.07538, -0.39577,  0.20047,  0.8962,  1.00,  0.50196,  0.50196,  0.00,  0.67822,  0.7085,  0.67822,  0.7085
14268, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14269, 4183, -0.14098,  0.03939,  0.0814, -0.3316,  0.17578,  0.9269,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.69971,  0.67725,  0.69971
14270, 4182, -0.15174,  0.04205,  0.07538, -0.39577,  0.20047,  0.8962,  1.00,  0.50196,  0.50196,  0.00,  0.67822,  0.7085,  0.67822,  0.7085
14271, 4180, -0.14757,  0.0573,  0.06704, -0.39655,  0.27964,  0.87439,  1.00,  0.50196,  0.50196,  0.00,  0.66895,  0.71045,  0.66895,  0.71045
14272, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14273, 4183, -0.14098,  0.03939,  0.0814, -0.3316,  0.17578,  0.9269,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.69971,  0.67725,  0.69971
14274, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14275, 4184, -0.13312,  0.03669,  0.08561, -0.27854,  0.15002,  0.94863,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.69336,  0.67676,  0.69336
14276, 4183, -0.14098,  0.03939,  0.0814, -0.3316,  0.17578,  0.9269,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.69971,  0.67725,  0.69971
14277, 4176, -0.13261,  0.05126,  0.07614, -0.29512,  0.24175,  0.92437,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69775,  0.66895,  0.69775
14278, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14279, 4184, -0.13312,  0.03669,  0.08561, -0.27854,  0.15002,  0.94863,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.69336,  0.67676,  0.69336
14280, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14281, 4185, -0.12488,  0.03257,  0.09138, -0.21907,  0.11305,  0.96914,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.68555,  0.67725,  0.68555
14282, 4184, -0.13312,  0.03669,  0.08561, -0.27854,  0.15002,  0.94863,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.69336,  0.67676,  0.69336
14283, 4174, -0.12388,  0.04696,  0.08065, -0.22964,  0.21598,  0.94901,  1.00,  0.50196,  0.50196,  0.50196,  0.66895,  0.69092,  0.66895,  0.69092
14284, 4186, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14285, 4185, -0.12488,  0.03257,  0.09138, -0.21907,  0.11305,  0.96914,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.68555,  0.67725,  0.68555
14286, 4186, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14287, 4187, -0.1197,  0.02909,  0.09544, -0.18528,  0.08445,  0.97905,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.68018,  0.67676,  0.68018
14288, 4185, -0.12488,  0.03257,  0.09138, -0.21907,  0.11305,  0.96914,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.68555,  0.67725,  0.68555
14289, 4186, -0.11531,  0.0403,  0.08823, -0.16204,  0.16892,  0.97222,  1.00,  0.50196,  0.50196,  0.50196,  0.66992,  0.68262,  0.66992,  0.68262
14290, 4188, -0.11139,  0.03532,  0.09388, -0.13927,  0.13537,  0.98096,  1.00,  0.50196,  0.50196,  0.50196,  0.6709,  0.67773,  0.6709,  0.67773
14291, 4187, -0.1197,  0.02909,  0.09544, -0.18528,  0.08445,  0.97905,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.68018,  0.67676,  0.68018
14292, 4188, -0.11139,  0.03532,  0.09388, -0.13927,  0.13537,  0.98096,  1.00,  0.50196,  0.50196,  0.50196,  0.6709,  0.67773,  0.6709,  0.67773
14293, 4189, -0.11519,  0.02457,  0.10061, -0.16236,  0.0494,  0.98549,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.67432,  0.67725,  0.67432
14294, 4187, -0.1197,  0.02909,  0.09544, -0.18528,  0.08445,  0.97905,  1.00,  0.50196,  0.50196,  0.50196,  0.67676,  0.68018,  0.67676,  0.68018
14295, 4188, -0.11139,  0.03532,  0.09388, -0.13927,  0.13537,  0.98096,  1.00,  0.50196,  0.50196,  0.50196,  0.6709,  0.67773,  0.6709,  0.67773
14296, 4190, -0.10871,  0.03066,  0.09916, -0.12783,  0.10279,  0.98646,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.67334,  0.67188,  0.67334
14297, 4189, -0.11519,  0.02457,  0.10061, -0.16236,  0.0494,  0.98549,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.67432,  0.67725,  0.67432
14298, 4190, -0.10871,  0.03066,  0.09916, -0.12783,  0.10279,  0.98646,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.67334,  0.67188,  0.67334
14299, 4191, -0.11175,  0.01943,  0.1067, -0.14919,  0.01006,  0.98876,  1.00,  0.50196,  0.50196,  0.50196,  0.67773,  0.66895,  0.67773,  0.66895
14300, 4189, -0.11519,  0.02457,  0.10061, -0.16236,  0.0494,  0.98549,  1.00,  0.50196,  0.50196,  0.50196,  0.67725,  0.67432,  0.67725,  0.67432
14301, 4190, -0.10871,  0.03066,  0.09916, -0.12783,  0.10279,  0.98646,  1.00,  0.50196,  0.50196,  0.50196,  0.67188,  0.67334,  0.67188,  0.67334
14302, 4192, -0.10701,  0.024,  0.10542, -0.12689,  0.05275,  0.99051,  1.00,  0.50196,  0.50196,  0.50196,  0.67383,  0.66846,  0.67383,  0.66846
14303, 4191, -0.11175,  0.01943,  0.1067, -0.14919,  0.01006,  0.98876,  1.00,  0.50196,  0.50196,  0.50196,  0.67773,  0.66895,  0.67773,  0.66895
14304, 4192, -0.10701,  0.024,  0.10542, -0.12689,  0.05275,  0.99051,  1.00,  0.50196,  0.50196,  0.50196,  0.67383,  0.66846,  0.67383,  0.66846
14305, 4193, -0.10975,  0.01486,  0.11349, -0.1442, -0.02533,  0.98922,  1.00,  0.50196,  0.50196,  0.50196,  0.67822,  0.66309,  0.67822,  0.66309
14306, 4191, -0.11175,  0.01943,  0.1067, -0.14919,  0.01006,  0.98876,  1.00,  0.50196,  0.50196,  0.50196,  0.67773,  0.66895,  0.67773,  0.66895
14307, 4192, -0.10701,  0.024,  0.10542, -0.12689,  0.05275,  0.99051,  1.00,  0.50196,  0.50196,  0.50196,  0.67383,  0.66846,  0.67383,  0.66846
14308, 4194, -0.10731,  0.01652,  0.11271, -0.13549, -0.00856,  0.99074,  1.00,  0.50196,  0.50196,  0.50196,  0.67627,  0.66309,  0.67627,  0.66309
14309, 4193, -0.10975,  0.01486,  0.11349, -0.1442, -0.02533,  0.98922,  1.00,  0.50196,  0.50196,  0.50196,  0.67822,  0.66309,  0.67822,  0.66309
14310, 4193, -0.10975,  0.01486,  0.11349, -0.1442, -0.02533,  0.98922,  1.00,  0.50196,  0.50196,  0.50196,  0.67822,  0.66309,  0.67822,  0.66309
14311, 4194, -0.10731,  0.01652,  0.11271, -0.13549, -0.00856,  0.99074,  1.00,  0.50196,  0.50196,  0.50196,  0.67627,  0.66309,  0.67627,  0.66309
14312, 4173, -0.10847,  0.01097,  0.12062, -0.1414, -0.05188,  0.98859,  1.00,  0.50196,  0.50196,  1.00,  0.67871,  0.65771,  0.67871,  0.65771
14313, 4195, -0.05657,  0.03299,  0.07911,  0.14759,  0.31474,  0.93763,  1.00,  0.50196,  0.50196,  0.30196,  0.65039,  0.9292,  0.65039,  0.9292
14314, 4196, -0.05026,  0.03089,  0.077,  0.1622,  0.33182,  0.92929,  1.00,  0.50196,  0.50196,  0.30196,  0.64648,  0.9209,  0.64648,  0.9209
14315, 4197, -0.05032,  0.03279,  0.0758,  0.16923,  0.33375,  0.92735,  1.00,  0.50196,  0.50196,  0.30196,  0.64355,  0.92188,  0.64355,  0.92188
14316, 4198, -0.04277,  0.03271,  0.0711,  0.19174,  0.35526,  0.91489,  1.00,  0.50196,  0.50196,  1.00,  0.63525,  0.91309,  0.63525,  0.91309
14317, 4197, -0.05032,  0.03279,  0.0758,  0.16923,  0.33375,  0.92735,  1.00,  0.50196,  0.50196,  0.30196,  0.64355,  0.92188,  0.64355,  0.92188
14318, 4196, -0.05026,  0.03089,  0.077,  0.1622,  0.33182,  0.92929,  1.00,  0.50196,  0.50196,  0.30196,  0.64648,  0.9209,  0.64648,  0.9209
14319, 4199, -0.05002,  0.02856,  0.07607,  0.15774,  0.33275,  0.92973,  1.00,  0.50196,  0.50196,  0.30196,  0.64795,  0.91797,  0.64795,  0.91797
14320, 4198, -0.04277,  0.03271,  0.0711,  0.19174,  0.35526,  0.91489,  1.00,  0.50196,  0.50196,  1.00,  0.63525,  0.91309,  0.63525,  0.91309
14321, 4196, -0.05026,  0.03089,  0.077,  0.1622,  0.33182,  0.92929,  1.00,  0.50196,  0.50196,  0.30196,  0.64648,  0.9209,  0.64648,  0.9209
14322, 4195, -0.05657,  0.03299,  0.07911,  0.14759,  0.31474,  0.93763,  1.00,  0.50196,  0.50196,  0.30196,  0.65039,  0.9292,  0.65039,  0.9292
14323, 4200, -0.0569,  0.03002,  0.08058,  0.13518,  0.31038,  0.94095,  1.00,  0.50196,  0.50196,  0.30196,  0.6543,  0.92725,  0.6543,  0.92725
14324, 4196, -0.05026,  0.03089,  0.077,  0.1622,  0.33182,  0.92929,  1.00,  0.50196,  0.50196,  0.30196,  0.64648,  0.9209,  0.64648,  0.9209
14325, 4200, -0.0569,  0.03002,  0.08058,  0.13518,  0.31038,  0.94095,  1.00,  0.50196,  0.50196,  0.30196,  0.6543,  0.92725,  0.6543,  0.92725
14326, 4199, -0.05002,  0.02856,  0.07607,  0.15774,  0.33275,  0.92973,  1.00,  0.50196,  0.50196,  0.30196,  0.64795,  0.91797,  0.64795,  0.91797
14327, 4196, -0.05026,  0.03089,  0.077,  0.1622,  0.33182,  0.92929,  1.00,  0.50196,  0.50196,  0.30196,  0.64648,  0.9209,  0.64648,  0.9209
14328, 4200, -0.0569,  0.03002,  0.08058,  0.13518,  0.31038,  0.94095,  1.00,  0.50196,  0.50196,  0.30196,  0.6543,  0.92725,  0.6543,  0.92725
14329, 4201, -0.05707,  0.02646,  0.07993,  0.1224,  0.30741,  0.94367,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.92383,  0.6582,  0.92383
14330, 4199, -0.05002,  0.02856,  0.07607,  0.15774,  0.33275,  0.92973,  1.00,  0.50196,  0.50196,  0.30196,  0.64795,  0.91797,  0.64795,  0.91797
14331, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
14332, 4201, -0.05707,  0.02646,  0.07993,  0.1224,  0.30741,  0.94367,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.92383,  0.6582,  0.92383
14333, 4200, -0.0569,  0.03002,  0.08058,  0.13518,  0.31038,  0.94095,  1.00,  0.50196,  0.50196,  0.30196,  0.6543,  0.92725,  0.6543,  0.92725
14334, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
14335, 4203, -0.06358,  0.02551,  0.08327,  0.08359,  0.27312,  0.95834,  1.00,  0.50196,  0.50196,  0.30196,  0.66699,  0.93457,  0.66699,  0.93457
14336, 4201, -0.05707,  0.02646,  0.07993,  0.1224,  0.30741,  0.94367,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.92383,  0.6582,  0.92383
14337, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14338, 4203, -0.06358,  0.02551,  0.08327,  0.08359,  0.27312,  0.95834,  1.00,  0.50196,  0.50196,  0.30196,  0.66699,  0.93457,  0.66699,  0.93457
14339, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
14340, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14341, 4205, -0.07121,  0.02566,  0.08519,  0.04544,  0.2318,  0.9717,  1.00,  0.50196,  0.50196,  0.30196,  0.67334,  0.94531,  0.67334,  0.94531
14342, 4203, -0.06358,  0.02551,  0.08327,  0.08359,  0.27312,  0.95834,  1.00,  0.50196,  0.50196,  0.30196,  0.66699,  0.93457,  0.66699,  0.93457
14343, 4206, -0.07915,  0.03024,  0.08642,  0.02461,  0.20815,  0.97779,  1.00,  0.50196,  0.50196,  0.30196,  0.6748,  0.95898,  0.6748,  0.95898
14344, 4205, -0.07121,  0.02566,  0.08519,  0.04544,  0.2318,  0.9717,  1.00,  0.50196,  0.50196,  0.30196,  0.67334,  0.94531,  0.67334,  0.94531
14345, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14346, 4206, -0.07915,  0.03024,  0.08642,  0.02461,  0.20815,  0.97779,  1.00,  0.50196,  0.50196,  0.30196,  0.6748,  0.95898,  0.6748,  0.95898
14347, 4207, -0.07934,  0.02741,  0.0858,  0.01228,  0.195,  0.98073,  1.00,  0.50196,  0.50196,  0.30196,  0.67871,  0.95703,  0.67871,  0.95703
14348, 4205, -0.07121,  0.02566,  0.08519,  0.04544,  0.2318,  0.9717,  1.00,  0.50196,  0.50196,  0.30196,  0.67334,  0.94531,  0.67334,  0.94531
14349, 4208, -0.09949,  0.03641,  0.0837, -0.06316,  0.17694,  0.98219,  1.00,  0.50196,  0.50196,  1.00,  0.68652,  0.98828,  0.68652,  0.98828
14350, 4207, -0.07934,  0.02741,  0.0858,  0.01228,  0.195,  0.98073,  1.00,  0.50196,  0.50196,  0.30196,  0.67871,  0.95703,  0.67871,  0.95703
14351, 4206, -0.07915,  0.03024,  0.08642,  0.02461,  0.20815,  0.97779,  1.00,  0.50196,  0.50196,  0.30196,  0.6748,  0.95898,  0.6748,  0.95898
14352, 4208, -0.09949,  0.03641,  0.0837, -0.06316,  0.17694,  0.98219,  1.00,  0.50196,  0.50196,  1.00,  0.68652,  0.98828,  0.68652,  0.98828
14353, 4206, -0.07915,  0.03024,  0.08642,  0.02461,  0.20815,  0.97779,  1.00,  0.50196,  0.50196,  0.30196,  0.6748,  0.95898,  0.6748,  0.95898
14354, 4209, -0.079,  0.0322,  0.08548,  0.03693,  0.22098,  0.97458,  1.00,  0.50196,  0.50196,  0.30196,  0.67139,  0.96143,  0.67139,  0.96143
14355, 4209, -0.079,  0.0322,  0.08548,  0.03693,  0.22098,  0.97458,  1.00,  0.50196,  0.50196,  0.30196,  0.67139,  0.96143,  0.67139,  0.96143
14356, 4206, -0.07915,  0.03024,  0.08642,  0.02461,  0.20815,  0.97779,  1.00,  0.50196,  0.50196,  0.30196,  0.6748,  0.95898,  0.6748,  0.95898
14357, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14358, 4209, -0.079,  0.0322,  0.08548,  0.03693,  0.22098,  0.97458,  1.00,  0.50196,  0.50196,  0.30196,  0.67139,  0.96143,  0.67139,  0.96143
14359, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14360, 4210, -0.07093,  0.0319,  0.08469,  0.07605,  0.25514,  0.96391,  1.00,  0.50196,  0.50196,  0.30196,  0.66455,  0.9502,  0.66455,  0.9502
14361, 4210, -0.07093,  0.0319,  0.08469,  0.07605,  0.25514,  0.96391,  1.00,  0.50196,  0.50196,  0.30196,  0.66455,  0.9502,  0.66455,  0.9502
14362, 4204, -0.07111,  0.0289,  0.08607,  0.05898,  0.24187,  0.96851,  1.00,  0.50196,  0.50196,  0.30196,  0.66943,  0.94824,  0.66943,  0.94824
14363, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
14364, 4210, -0.07093,  0.0319,  0.08469,  0.07605,  0.25514,  0.96391,  1.00,  0.50196,  0.50196,  0.30196,  0.66455,  0.9502,  0.66455,  0.9502
14365, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
14366, 4211, -0.06353,  0.03234,  0.0825,  0.11516,  0.28848,  0.95054,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.93994,  0.6582,  0.93994
14367, 4211, -0.06353,  0.03234,  0.0825,  0.11516,  0.28848,  0.95054,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.93994,  0.6582,  0.93994
14368, 4212, -0.0569,  0.03002,  0.08058,  0.13518,  0.31038,  0.94095,  1.00,  0.50196,  0.50196,  0.30196,  0.6543,  0.92725,  0.6543,  0.92725
14369, 4195, -0.05657,  0.03299,  0.07911,  0.14759,  0.31474,  0.93763,  1.00,  0.50196,  0.50196,  0.30196,  0.65039,  0.9292,  0.65039,  0.9292
14370, 4211, -0.06353,  0.03234,  0.0825,  0.11516,  0.28848,  0.95054,  1.00,  0.50196,  0.50196,  0.30196,  0.6582,  0.93994,  0.6582,  0.93994
14371, 4202, -0.06357,  0.02893,  0.08396,  0.09922,  0.28055,  0.9547,  1.00,  0.50196,  0.50196,  0.30196,  0.66309,  0.9375,  0.66309,  0.9375
