VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
1205, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1206, 227, -0.00002,  2.20256, -4.34275,  0.00,  0.05841,  0.99829,  1.00,  1.00,  1.00,  1.00,  0.21951,  1.00004,  0.25,  1.00
1207, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1208, 226,  1.05328,  1.15608, -4.17936, -0.01938,  0.1457,  0.98914,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.66693,  0.28125,  0.52184
1209, 263,  0.79771,  0.03467, -3.16492, -0.01101,  0.82586,  0.56377,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.0007,  0.28125,  0.01281
1210, 262,  0.85827,  0.11163, -3.40556, -0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.14263,  0.28125,  0.0605
1211, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1212, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1213, 269, -0.00002,  0.03467, -3.22692,  3.12536E-07,  0.8192,  0.57351,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.0007,  0.25,  0.01281
1214, 263,  0.79771,  0.03467, -3.16492, -0.01101,  0.82586,  0.56377,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.0007,  0.28125,  0.01281
1215, 270, -0.79774,  0.03467, -3.16491,  0.01097,  0.82312,  0.56777,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.0007,  0.21875,  0.01281
1216, 269, -0.00002,  0.03467, -3.22692,  3.12536E-07,  0.8192,  0.57351,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.0007,  0.25,  0.01281
1217, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1218, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1219, 264,  0.96662,  0.39262, -3.83547, -0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.38145,  0.28125,  0.23462
1220, 261,  1.02424,  0.77435, -4.06412, -0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.53679,  0.28125,  0.34742
1221, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1222, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1223, 261,  1.02424,  0.77435, -4.06412, -0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.53679,  0.28125,  0.34742
1224, 265,  0.93191,  0.26855, -3.69775, -0.0136,  0.71549,  0.69849,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.31589,  0.28125,  0.15774
1225, 264,  0.96662,  0.39262, -3.83547, -0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.38145,  0.28125,  0.23462
1226, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1227, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1228, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1229, 264,  0.96662,  0.39262, -3.83547, -0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.38145,  0.28125,  0.23462
1230, 266,  0.89698,  0.17924, -3.55917, -0.01101,  0.82597,  0.56361,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.23891,  0.28125,  0.1024
1231, 265,  0.93191,  0.26855, -3.69775, -0.0136,  0.71549,  0.69849,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.31589,  0.28125,  0.15774
1232, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1233, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1234, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1235, 265,  0.93191,  0.26855, -3.69775, -0.0136,  0.71549,  0.69849,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.31589,  0.28125,  0.15774
1236, 262,  0.85827,  0.11163, -3.40556, -0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.14263,  0.28125,  0.0605
1237, 266,  0.89698,  0.17924, -3.55917, -0.01101,  0.82597,  0.56361,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.23891,  0.28125,  0.1024
1238, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1239, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1240, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1241, 262,  0.85827,  0.11163, -3.40556, -0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.14263,  0.28125,  0.0605
1242, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1243, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1244, 266,  0.89698,  0.17924, -3.55917, -0.01101,  0.82597,  0.56361,  1.00,  1.00,  1.00,  1.00,  0.25076,  0.23891,  0.28125,  0.1024
1245, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1246, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1247, 270, -0.79774,  0.03467, -3.16491,  0.01097,  0.82312,  0.56777,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.0007,  0.21875,  0.01281
1248, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1249, 268, -0.00002,  0.11163, -3.47228,  0.00,  0.89753,  0.44095,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.14263,  0.25,  0.0605
1250, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1251, 276, -1.56481,  0.03467, -2.98128,  0.0221,  0.83997,  0.54219,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.0007,  0.18749,  0.01281
1252, 270, -0.79774,  0.03467, -3.16491,  0.01097,  0.82312,  0.56777,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.0007,  0.21875,  0.01281
1253, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1254, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1255, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1256, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1257, 274, -0.00002,  0.17924, -3.6289,  0.00,  0.81929,  0.57338,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.23891,  0.25,  0.1024
1258, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1259, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1260, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1261, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1262, 276, -1.56481,  0.03467, -2.98128,  0.0221,  0.83997,  0.54219,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.0007,  0.18749,  0.01281
1263, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1264, 275, -0.8583,  0.11163, -3.40556,  0.0082,  0.9003,  0.4352,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.14263,  0.21875,  0.0605
1265, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1266, 279, -2.27174,  0.03467, -2.68309,  0.03251,  0.86052,  0.50838,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.0007,  0.15624,  0.01281
1267, 276, -1.56481,  0.03467, -2.98128,  0.0221,  0.83997,  0.54219,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.0007,  0.18749,  0.01281
1268, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1269, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1270, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1271, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1272, 273, -0.00002,  0.26855, -3.77019,  0.00,  0.71005,  0.70415,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.31589,  0.25,  0.15774
1273, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1274, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1275, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1276, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1277, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1278, 272, -0.00002,  0.39262, -3.91062,  0.00,  0.53672,  0.84376,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.38145,  0.25,  0.23462
1279, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1280, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1281, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1282, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1283, 279, -2.27174,  0.03467, -2.68309,  0.03251,  0.86052,  0.50838,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.0007,  0.15624,  0.01281
1284, 283, -2.89138,  0.03467, -2.28178,  0.04491,  0.89532,  0.44315,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.0007,  0.12499,  0.01281
1285, 279, -2.27174,  0.03467, -2.68309,  0.03251,  0.86052,  0.50838,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.0007,  0.15624,  0.01281
1286, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1287, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1288, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1289, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1290, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1291, 277, -0.89702,  0.17924, -3.55917,  0.01097,  0.82323,  0.5676,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.23891,  0.21875,  0.1024
1292, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1293, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1294, 278, -1.68361,  0.11163, -3.20797,  0.01795,  0.9106,  0.4129,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.14263,  0.1875,  0.0605
1295, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1296, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1297, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1298, 283, -2.89138,  0.03467, -2.28178,  0.04491,  0.89532,  0.44315,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.0007,  0.12499,  0.01281
1299, 286, -3.3999,  0.03467, -1.79278,  0.05465,  0.93434,  0.35218,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.0007,  0.09374,  0.01281
1300, 283, -2.89138,  0.03467, -2.28178,  0.04491,  0.89532,  0.44315,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.0007,  0.12499,  0.01281
1301, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1302, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1303, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1304, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1305, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1306, 280, -0.93194,  0.26855, -3.69775,  0.01288,  0.7155,  0.6985,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.31589,  0.21875,  0.15774
1307, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1308, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1309, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1310, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1311, 282, -2.44421,  0.11163, -2.88709,  0.02404,  0.92524,  0.37862,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.14263,  0.15625,  0.0605
1312, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1313, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1314, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1315, 284, -1.75955,  0.17924, -3.35266,  0.02062,  0.84005,  0.54211,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.23891,  0.1875,  0.1024
1316, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1317, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1318, 289, -1.02428,  0.77435, -4.06412,  0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.53679,  0.21875,  0.34742
1319, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1320, 289, -1.02428,  0.77435, -4.06412,  0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.53679,  0.21875,  0.34742
1321, 271, -0.00002,  0.77435, -4.14374,  0.00,  0.32207,  0.94672,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.53679,  0.25,  0.34742
1322, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1323, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1324, 290, -3.65801,  0.11163, -1.92909,  0.03948,  0.96282,  0.26725,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.14263,  0.09375,  0.0605
1325, 286, -3.3999,  0.03467, -1.79278,  0.05465,  0.93434,  0.35218,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.0007,  0.09374,  0.01281
1326, 291, -3.77776,  0.03467, -1.23489,  0.06108,  0.9646,  0.25654,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.0007,  0.06249,  0.01281
1327, 286, -3.3999,  0.03467, -1.79278,  0.05465,  0.93434,  0.35218,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.0007,  0.09374,  0.01281
1328, 290, -3.65801,  0.11163, -1.92909,  0.03948,  0.96282,  0.26725,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.14263,  0.09375,  0.0605
1329, 292, -3.2512,  0.17924, -2.56602,  0.04173,  0.8905,  0.45307,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.23891,  0.125,  0.1024
1330, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1331, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1332, 285, -3.11088,  0.11163, -2.45527,  0.03012,  0.94089,  0.33738,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.14263,  0.125,  0.0605
1333, 292, -3.2512,  0.17924, -2.56602,  0.04173,  0.8905,  0.45307,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.23891,  0.125,  0.1024
1334, 290, -3.65801,  0.11163, -1.92909,  0.03948,  0.96282,  0.26725,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.14263,  0.09375,  0.0605
1335, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1336, 293, -2.65392,  0.26855, -3.13481,  0.04082,  0.77096,  0.63557,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.31589,  0.15625,  0.15774
1337, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1338, 288, -2.55446,  0.17924, -3.01731,  0.03113,  0.86313,  0.50402,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.23891,  0.15625,  0.1024
1339, 293, -2.65392,  0.26855, -3.13481,  0.04082,  0.77096,  0.63557,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.31589,  0.15625,  0.15774
1340, 292, -3.2512,  0.17924, -2.56602,  0.04173,  0.8905,  0.45307,  1.00,  1.00,  1.00,  1.00,  0.09451,  0.23891,  0.125,  0.1024
1341, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1342, 294, -1.89615,  0.39262, -3.61294,  0.0336,  0.56692,  0.82309,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.38145,  0.1875,  0.23462
1343, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1344, 294, -1.89615,  0.39262, -3.61294,  0.0336,  0.56692,  0.82309,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.38145,  0.1875,  0.23462
1345, 281, -0.96666,  0.39262, -3.83547,  0.01675,  0.54638,  0.83737,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.38145,  0.21875,  0.23462
1346, 289, -1.02428,  0.77435, -4.06412,  0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.53679,  0.21875,  0.34742
1347, 293, -2.65392,  0.26855, -3.13481,  0.04082,  0.77096,  0.63557,  1.00,  1.00,  1.00,  1.00,  0.12576,  0.31589,  0.15625,  0.15774
1348, 287, -1.82806,  0.26855, -3.4832,  0.02741,  0.73718,  0.67514,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.31589,  0.1875,  0.15774
1349, 294, -1.89615,  0.39262, -3.61294,  0.0336,  0.56692,  0.82309,  1.00,  1.00,  1.00,  1.00,  0.15701,  0.38145,  0.1875,  0.23462
1350, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1351, 295, -1.05332,  1.15608, -4.17936,  0.01938,  0.1457,  0.98914,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.66693,  0.21875,  0.52184
1352, 289, -1.02428,  0.77435, -4.06412,  0.01821,  0.32849,  0.94433,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.53679,  0.21875,  0.34742
1353, 295, -1.05332,  1.15608, -4.17936,  0.01938,  0.1457,  0.98914,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.66693,  0.21875,  0.52184
1354, 267, -0.00002,  1.15608, -4.26123,  0.00,  0.14235,  0.98982,  1.00,  1.00,  1.00,  1.00,  0.21951,  0.66693,  0.25,  0.52184
1355, 227, -0.00002,  2.20256, -4.34275,  0.00,  0.05841,  0.99829,  1.00,  1.00,  1.00,  1.00,  0.21951,  1.00004,  0.25,  1.00
1356, 227, -0.00002,  2.20256, -4.34275,  0.00,  0.05841,  0.99829,  1.00,  1.00,  1.00,  1.00,  0.21951,  1.00004,  0.25,  1.00
1357, 296, -1.07347,  2.20256, -4.2593,  0.01924,  0.05972,  0.99803,  1.00,  1.00,  1.00,  1.00,  0.18826,  1.00004,  0.21875,  1.00
1358, 295, -1.05332,  1.15608, -4.17936,  0.01938,  0.1457,  0.98914,  1.00,  1.00,  1.00,  1.00,  0.18826,  0.66693,  0.21875,  0.52184
1359, 290, -3.65801,  0.11163, -1.92909,  0.03948,  0.96282,  0.26725,  1.00,  1.00,  1.00,  1.00,  0.06326,  0.14263,  0.09375,  0.0605
1360, 297, -4.06456,  0.11163, -1.32879,  0.0428,  0.9821,  0.18344,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.14263,  0.0625,  0.0605
1361, 291, -3.77776,  0.03467, -1.23489,  0.06108,  0.9646,  0.25654,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.0007,  0.06249,  0.01281
1362, 298, -4.01045,  0.03467, -0.62955,  0.06468,  0.99027,  0.12321,  1.00,  1.00,  1.00,  1.00,  0.00076,  0.0007,  0.03125,  0.01281
1363, 291, -3.77776,  0.03467, -1.23489,  0.06108,  0.9646,  0.25654,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.0007,  0.06249,  0.01281
1364, 297, -4.06456,  0.11163, -1.32879,  0.0428,  0.9821,  0.18344,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.14263,  0.0625,  0.0605
1365, 297, -4.06456,  0.11163, -1.32879,  0.0428,  0.9821,  0.18344,  1.00,  1.00,  1.00,  1.00,  0.03201,  0.14263,  0.0625,  0.0605
