VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
10410, 2443,  0.00497,  0.07626, -0.00609,  0.86291,  0.24648, -0.44118,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10411, 2434,  0.00579,  0.07275, -0.00351,  0.98598,  0.0256, -0.16486,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10412, 2445,  0.00494,  0.07352, -0.00682,  0.88114,  0.05441, -0.46971,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10413, 2443,  0.00497,  0.07626, -0.00609,  0.86291,  0.24648, -0.44118,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10414, 2445,  0.00494,  0.07352, -0.00682,  0.88114,  0.05441, -0.46971,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10415, 2444,  0.00344,  0.07374, -0.00785, -0.05799,  0.23268, -0.97082,  1.00,  0.00,  0.00,  0.30196,  0.52051,  0.19348,  0.52051,  0.19348
10416, 2444,  0.00344,  0.07374, -0.00785, -0.05799,  0.23268, -0.97082,  1.00,  0.00,  0.00,  0.30196,  0.52051,  0.19348,  0.52051,  0.19348
10417, 2445,  0.00494,  0.07352, -0.00682,  0.88114,  0.05441, -0.46971,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10418, 2437,  0.00474,  0.07031, -0.00699,  0.88885, -0.01254, -0.45803,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10419, 2446,  0.00238,  0.07373, -0.00661, -0.89691,  0.21282, -0.38764,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10420, 2444,  0.00344,  0.07374, -0.00785, -0.05799,  0.23268, -0.97082,  1.00,  0.00,  0.00,  0.30196,  0.52051,  0.19348,  0.52051,  0.19348
10421, 2438,  0.00316,  0.07049, -0.0084, -0.04568,  0.12196, -0.99148,  1.00,  0.00,  0.00,  0.30196,  0.52002,  0.19531,  0.52002,  0.19531
10422, 2436,  0.00292,  0.06641, -0.00879, -0.03723,  0.10114, -0.99418,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.19812,  0.51953,  0.19812
10423, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10424, 2438,  0.00316,  0.07049, -0.0084, -0.04568,  0.12196, -0.99148,  1.00,  0.00,  0.00,  0.30196,  0.52002,  0.19531,  0.52002,  0.19531
10425, 2446,  0.00238,  0.07373, -0.00661, -0.89691,  0.21282, -0.38764,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10426, 2438,  0.00316,  0.07049, -0.0084, -0.04568,  0.12196, -0.99148,  1.00,  0.00,  0.00,  0.30196,  0.52002,  0.19531,  0.52002,  0.19531
10427, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10428, 2444,  0.00344,  0.07374, -0.00785, -0.05799,  0.23268, -0.97082,  1.00,  0.00,  0.00,  0.30196,  0.52051,  0.19348,  0.52051,  0.19348
10429, 2446,  0.00238,  0.07373, -0.00661, -0.89691,  0.21282, -0.38764,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10430, 2448,  0.00279,  0.07611, -0.00588, -0.86487,  0.35017, -0.35971,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10431, 2444,  0.00344,  0.07374, -0.00785, -0.05799,  0.23268, -0.97082,  1.00,  0.00,  0.00,  0.30196,  0.52051,  0.19348,  0.52051,  0.19348
10432, 2448,  0.00279,  0.07611, -0.00588, -0.86487,  0.35017, -0.35971,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10433, 2449,  0.00379,  0.07709, -0.00653, -0.04302,  0.68232, -0.72979,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19153,  0.52197,  0.19153
10434, 2448,  0.00279,  0.07611, -0.00588, -0.86487,  0.35017, -0.35971,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10435, 2446,  0.00238,  0.07373, -0.00661, -0.89691,  0.21282, -0.38764,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10436, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10437, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10438, 2446,  0.00238,  0.07373, -0.00661, -0.89691,  0.21282, -0.38764,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19373,  0.52197,  0.19373
10439, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10440, 2449,  0.00379,  0.07709, -0.00653, -0.04302,  0.68232, -0.72979,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19153,  0.52197,  0.19153
10441, 2448,  0.00279,  0.07611, -0.00588, -0.86487,  0.35017, -0.35971,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10442, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10443, 2448,  0.00279,  0.07611, -0.00588, -0.86487,  0.35017, -0.35971,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.19226,  0.52246,  0.19226
10444, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10445, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10446, 2449,  0.00379,  0.07709, -0.00653, -0.04302,  0.68232, -0.72979,  1.00,  0.00,  0.00,  0.30196,  0.52197,  0.19153,  0.52197,  0.19153
10447, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10448, 2452,  0.00401,  0.07884, -0.00371, -0.02475,  0.962, -0.27193,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19006,  0.5249,  0.19006
10449, 2453,  0.00242,  0.07741, -2.32426E-08, -0.91059,  0.41332,  3.33078E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19104,  0.52734,  0.19104
10450, 2452,  0.00401,  0.07884, -0.00371, -0.02475,  0.962, -0.27193,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19006,  0.5249,  0.19006
10451, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10452, 2453,  0.00242,  0.07741, -2.32426E-08, -0.91059,  0.41332,  3.33078E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19104,  0.52734,  0.19104
10453, 2441,  0.00405,  0.07937, -2.40273E-08, -0.01833,  0.99983, -7.16465E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.18958,  0.52734,  0.18958
10454, 2452,  0.00401,  0.07884, -0.00371, -0.02475,  0.962, -0.27193,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19006,  0.5249,  0.19006
10455, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10456, 2454,  0.0012,  0.07292, -2.18435E-08, -0.97741,  0.21134,  9.80628E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.1936,  0.52734,  0.1936
10457, 2453,  0.00242,  0.07741, -2.32426E-08, -0.91059,  0.41332,  3.33078E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19104,  0.52734,  0.19104
10458, 2451,  0.00245,  0.07715, -0.00347, -0.90396,  0.40596, -0.13435,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19128,  0.5249,  0.19128
10459, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10460, 2454,  0.0012,  0.07292, -2.18435E-08, -0.97741,  0.21134,  9.80628E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.1936,  0.52734,  0.1936
10461, 2454,  0.0012,  0.07292, -2.18435E-08, -0.97741,  0.21134,  9.80628E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.1936,  0.52734,  0.1936
10462, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10463, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10464, 2450,  0.00144,  0.07298, -0.0035, -0.96991,  0.20121, -0.1371,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.1936,  0.5249,  0.1936
10465, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10466, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10467, 2454,  0.0012,  0.07292, -2.18435E-08, -0.97741,  0.21134,  9.80628E-08,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.1936,  0.52734,  0.1936
10468, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10469, 2456,  0.00055,  0.06937, -2.07882E-08, -0.98505,  0.17225,  1.09757E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19531,  0.52734,  0.19531
10470, 2436,  0.00292,  0.06641, -0.00879, -0.03723,  0.10114, -0.99418,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.19812,  0.51953,  0.19812
10471, 2457,  0.00137,  0.0665, -0.00716, -0.89311,  0.11543, -0.43478,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19812,  0.521,  0.19812
10472, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10473, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10474, 2447,  0.00188,  0.07039, -0.00689, -0.89966,  0.15473, -0.40826,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.19543,  0.52148,  0.19543
10475, 2457,  0.00137,  0.0665, -0.00716, -0.89311,  0.11543, -0.43478,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19812,  0.521,  0.19812
10476, 2456,  0.00055,  0.06937, -2.07882E-08, -0.98505,  0.17225,  1.09757E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19531,  0.52734,  0.19531
10477, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10478, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10479, 2455,  0.00094,  0.06964, -0.00356, -0.97198,  0.16446, -0.16798,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19543,  0.5249,  0.19543
10480, 2457,  0.00137,  0.0665, -0.00716, -0.89311,  0.11543, -0.43478,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19812,  0.521,  0.19812
10481, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10482, 2456,  0.00055,  0.06937, -2.07882E-08, -0.98505,  0.17225,  1.09757E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19531,  0.52734,  0.19531
10483, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10484, 2459, -0.00016,  0.06551, -1.96404E-08, -0.99337,  0.11498,  1.26436E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19812,  0.52734,  0.19812
10485, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10486, 2457,  0.00137,  0.0665, -0.00716, -0.89311,  0.11543, -0.43478,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19812,  0.521,  0.19812
10487, 2436,  0.00292,  0.06641, -0.00879, -0.03723,  0.10114, -0.99418,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.19812,  0.51953,  0.19812
10488, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10489, 2457,  0.00137,  0.0665, -0.00716, -0.89311,  0.11543, -0.43478,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19812,  0.521,  0.19812
10490, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10491, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10492, 2436,  0.00292,  0.06641, -0.00879, -0.03723,  0.10114, -0.99418,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.19812,  0.51953,  0.19812
10493, 2417,  0.00279,  0.06145, -0.00928, -0.03679,  0.0466, -0.99824,  1.00,  0.00,  0.00,  0.30196,  0.51904,  0.19983,  0.51904,  0.19983
10494, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10495, 2459, -0.00016,  0.06551, -1.96404E-08, -0.99337,  0.11498,  1.26436E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19812,  0.52734,  0.19812
10496, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10497, 2458,  0.00029,  0.06593, -0.00365, -0.97536,  0.11554, -0.18793,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19812,  0.5249,  0.19812
10498, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10499, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10500, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10501, 2462, -0.00056,  0.06039, -1.82035E-08, -0.99969,  0.02494,  1.51587E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19983,  0.52734,  0.19983
10502, 2459, -0.00016,  0.06551, -1.96404E-08, -0.99337,  0.11498,  1.26436E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19812,  0.52734,  0.19812
10503, 2417,  0.00279,  0.06145, -0.00928, -0.03679,  0.0466, -0.99824,  1.00,  0.00,  0.00,  0.30196,  0.51904,  0.19983,  0.51904,  0.19983
10504, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10505, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10506, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10507, 2460,  0.00102,  0.0615, -0.00753, -0.89147,  0.0428, -0.45105,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.19971,  0.521,  0.19971
10508, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10509, 2417,  0.00279,  0.06145, -0.00928, -0.03679,  0.0466, -0.99824,  1.00,  0.00,  0.00,  0.30196,  0.51904,  0.19983,  0.51904,  0.19983
10510, 2464,  0.00273,  0.05617, -0.00934, -0.04614, -0.15325, -0.98711,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.20264,  0.51953,  0.20264
10511, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10512, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10513, 2464,  0.00273,  0.05617, -0.00934, -0.04614, -0.15325, -0.98711,  1.00,  0.00,  0.00,  0.30196,  0.51953,  0.20264,  0.51953,  0.20264
10514, 2465,  0.00277,  0.05264, -0.00754,  0.01288, -0.6549, -0.7556,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.20483,  0.52148,  0.20483
10515, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10516, 2462, -0.00056,  0.06039, -1.82035E-08, -0.99969,  0.02494,  1.51587E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19983,  0.52734,  0.19983
10517, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10518, 2461, -0.00008,  0.0608, -0.00376, -0.97919,  0.02898, -0.20089,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.19983,  0.5249,  0.19983
10519, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10520, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10521, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10522, 2467, -0.00046,  0.05518, -1.68221E-08, -0.98735, -0.15853,  1.98844E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20251,  0.52734,  0.20251
10523, 2462, -0.00056,  0.06039, -1.82035E-08, -0.99969,  0.02494,  1.51587E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.19983,  0.52734,  0.19983
10524, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10525, 2465,  0.00277,  0.05264, -0.00754,  0.01288, -0.6549, -0.7556,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.20483,  0.52148,  0.20483
10526, 2468,  0.00189,  0.05295, -0.00643, -0.81538, -0.41241, -0.40628,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.20422,  0.52246,  0.20422
10527, 2468,  0.00189,  0.05295, -0.00643, -0.81538, -0.41241, -0.40628,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.20422,  0.52246,  0.20422
10528, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10529, 2463,  0.00109,  0.05631, -0.00758, -0.88635, -0.11357, -0.44887,  1.00,  0.00,  0.00,  0.30196,  0.521,  0.20239,  0.521,  0.20239
10530, 2469,  0.00287,  0.0503, -0.00363,  0.02712, -0.92195, -0.38635,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20581,  0.5249,  0.20581
10531, 2468,  0.00189,  0.05295, -0.00643, -0.81538, -0.41241, -0.40628,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.20422,  0.52246,  0.20422
10532, 2465,  0.00277,  0.05264, -0.00754,  0.01288, -0.6549, -0.7556,  1.00,  0.00,  0.00,  0.30196,  0.52148,  0.20483,  0.52148,  0.20483
10533, 2470,  0.0013,  0.05159, -0.0036, -0.84973, -0.46198, -0.25403,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20471,  0.5249,  0.20471
10534, 2467, -0.00046,  0.05518, -1.68221E-08, -0.98735, -0.15853,  1.98844E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20251,  0.52734,  0.20251
10535, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10536, 2468,  0.00189,  0.05295, -0.00643, -0.81538, -0.41241, -0.40628,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.20422,  0.52246,  0.20422
10537, 2470,  0.0013,  0.05159, -0.0036, -0.84973, -0.46198, -0.25403,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20471,  0.5249,  0.20471
10538, 2466,  0.00002,  0.05573, -0.00373, -0.96634, -0.13723, -0.21762,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20251,  0.5249,  0.20251
10539, 2469,  0.00287,  0.0503, -0.00363,  0.02712, -0.92195, -0.38635,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20581,  0.5249,  0.20581
10540, 2470,  0.0013,  0.05159, -0.0036, -0.84973, -0.46198, -0.25403,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20471,  0.5249,  0.20471
10541, 2468,  0.00189,  0.05295, -0.00643, -0.81538, -0.41241, -0.40628,  1.00,  0.00,  0.00,  0.30196,  0.52246,  0.20422,  0.52246,  0.20422
10542, 2470,  0.0013,  0.05159, -0.0036, -0.84973, -0.46198, -0.25403,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20471,  0.5249,  0.20471
10543, 2471,  0.00084,  0.05099, -1.59047E-08, -0.87091, -0.49145, -1.92049E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20496,  0.52734,  0.20496
10544, 2467, -0.00046,  0.05518, -1.68221E-08, -0.98735, -0.15853,  1.98844E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20251,  0.52734,  0.20251
10545, 2469,  0.00287,  0.0503, -0.00363,  0.02712, -0.92195, -0.38635,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20581,  0.5249,  0.20581
10546, 2471,  0.00084,  0.05099, -1.59047E-08, -0.87091, -0.49145, -1.92049E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20496,  0.52734,  0.20496
10547, 2470,  0.0013,  0.05159, -0.0036, -0.84973, -0.46198, -0.25403,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20471,  0.5249,  0.20471
10548, 2469,  0.00287,  0.0503, -0.00363,  0.02712, -0.92195, -0.38635,  1.00,  0.00,  0.00,  0.30196,  0.5249,  0.20581,  0.5249,  0.20581
10549, 2422,  0.00292,  0.04926, -1.57697E-08, -0.02591, -0.99966,  7.84112E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20618,  0.52734,  0.20618
10550, 2471,  0.00084,  0.05099, -1.59047E-08, -0.87091, -0.49145, -1.92049E-07,  1.00,  0.00,  0.00,  0.30196,  0.52734,  0.20496,  0.52734,  0.20496
10551, 2472, -0.10508,  0.02403, -0.06843, -0.02731,  0.01126, -0.99956,  1.00,  0.00,  0.00,  0.50196,  0.07056,  0.80811,  0.07056,  0.80811
10552, 2473, -0.10425,  0.01155, -0.06763, -0.02454, -0.06291, -0.99772,  1.00,  0.00,  0.00,  0.00,  0.02209,  0.80811,  0.02209,  0.80811
10553, 2474, -0.11928,  0.01178, -0.06724, -0.0293, -0.06347, -0.99755,  1.00,  0.00,  0.00,  0.00,  0.02208,  0.83643,  0.02208,  0.83643
10554, 2472, -0.10508,  0.02403, -0.06843, -0.02731,  0.01126, -0.99956,  1.00,  0.00,  0.00,  0.50196,  0.07056,  0.80811,  0.07056,  0.80811
10555, 2474, -0.11928,  0.01178, -0.06724, -0.0293, -0.06347, -0.99755,  1.00,  0.00,  0.00,  0.00,  0.02208,  0.83643,  0.02208,  0.83643
10556, 2475, -0.12005,  0.02358, -0.06793, -0.03415,  0.013, -0.99933,  1.00,  0.00,  0.00,  0.00,  0.07208,  0.83643,  0.07208,  0.83643
10557, 2476, -0.09571,  0.02426, -0.06857, -0.0173,  0.01341, -0.99976,  1.00,  0.00,  0.00,  0.50196,  0.07104,  0.77686,  0.07104,  0.77686
10558, 2473, -0.10425,  0.01155, -0.06763, -0.02454, -0.06291, -0.99772,  1.00,  0.00,  0.00,  0.00,  0.02209,  0.80811,  0.02209,  0.80811
10559, 2472, -0.10508,  0.02403, -0.06843, -0.02731,  0.01126, -0.99956,  1.00,  0.00,  0.00,  0.50196,  0.07056,  0.80811,  0.07056,  0.80811
10560, 2476, -0.09571,  0.02426, -0.06857, -0.0173,  0.01341, -0.99976,  1.00,  0.00,  0.00,  0.50196,  0.07104,  0.77686,  0.07104,  0.77686
10561, 2477, -0.09522,  0.0115, -0.06783, -0.02005, -0.05898, -0.99806,  1.00,  0.00,  0.00,  0.00,  0.02209,  0.77686,  0.02209,  0.77686
10562, 2473, -0.10425,  0.01155, -0.06763, -0.02454, -0.06291, -0.99772,  1.00,  0.00,  0.00,  0.00,  0.02209,  0.80811,  0.02209,  0.80811
10563, 2475, -0.12005,  0.02358, -0.06793, -0.03415,  0.013, -0.99933,  1.00,  0.00,  0.00,  0.00,  0.07208,  0.83643,  0.07208,  0.83643
10564, 2478, -0.10582,  0.0391, -0.06736, -0.03107,  0.0782, -0.99645,  1.00,  0.00,  0.00,  0.50196,  0.12891,  0.80811,  0.12891,  0.80811
10565, 2472, -0.10508,  0.02403, -0.06843, -0.02731,  0.01126, -0.99956,  1.00,  0.00,  0.00,  0.50196,  0.07056,  0.80811,  0.07056,  0.80811
